dates tide
2003.3258 -22.959699999999998
2003.32854 -30.753249999999998
2003.33128 -34.297109999999996
2003.33402 -32.58063
2003.33676 -25.41768
2003.33949 -13.46761
2003.34223 1.9373310000000001
2003.34497 18.99255
2003.34771 35.4392
2003.35044 48.42018
2003.35318 54.56097
2003.35592 50.759789999999995
2003.35866 35.71538
2003.3614 11.43777
2003.36413 -16.43959
2003.36687 -40.25188
2003.36961 -53.29536
2003.37235 -52.651050000000005
2003.37509 -40.22966
2003.37782 -21.51562
2003.38056 -2.902726
2003.3833 10.781970000000001
2003.38604 17.39613
2003.38877 17.14687
2003.39151 11.550139999999999
2003.39425 2.526859
2003.39699 -8.003221
2003.39973 -18.17695
2003.40246 -26.19988
2003.4052 -30.4787
2003.40794 -29.85105
2003.41068 -23.82018
2003.41342 -12.71606
2003.41615 2.275654
2003.41889 19.24384
2003.42163 35.79321
2003.42437 49.29005
2003.4271 57.07824
2003.42984 56.816590000000005
2003.43258 47.15989
2003.43532 28.74166
2003.43806 4.92295
2003.44079 -18.4881
2003.44353 -34.94151
2003.44627 -39.7246
2003.44901 -32.063919999999996
2003.45175 -15.47061
2003.45448 3.929638
2003.45722 20.09208
2003.45996 29.24356
2003.4627 30.56525
2003.46543 25.45883
2003.46817 16.27446
2003.47091 5.366872
2003.47365 -5.234775
2003.47639 -13.795840000000002
2003.47912 -18.843410000000002
2003.48186 -19.26701
2003.4846 -14.48001
2003.48734 -4.5583409999999995
2003.49008 9.647870000000001
2003.49281 26.43983
2003.49555 43.33243
2003.49829 57.37248
2003.50103 65.70536
2003.50376 66.22883
2003.5065 58.1516
2003.50924 42.37493
2003.51198 21.65585
2003.51472 0.3969988
2003.51745 -16.19041
2003.52019 -23.6064
2003.52293 -19.80609
2003.52567 -6.269005
2003.52841 12.37538
2003.53114 30.158220000000004
2003.53388 42.1042
2003.53662 45.852000000000004
2003.53936 41.85788
2003.54209 32.425560000000004
2003.54483 20.42035
2003.54757 8.415834
2003.55031 -1.558677
2003.55305 -7.968822
2003.55578 -9.747948
2003.55852 -6.358701000000001
2003.56126 2.154262
2003.564 15.14504
2003.56674 31.28895
2003.56947 48.432970000000005
2003.57221 63.58842
2003.57495 73.36795
2003.57769 74.92532
2003.58042 67.04571
2003.58316 50.82712
2003.5859 29.58701
2003.58864 8.044475
2003.59138 -8.881139000000001
2003.59411 -17.3049
2003.59685 -15.408240000000001
2003.59959 -4.0511610000000005
2003.60233 13.313130000000001
2003.60507 31.60319
2003.6078 45.74957
2003.61054 52.34937000000001
2003.61328 50.56261
2003.61602 41.89797
2003.61875 29.199039999999997
2003.62149 15.52696
2003.62423 3.4734860000000003
2003.62697 -5.040792
2003.62971 -8.756681
2003.63244 -7.078772
2003.63518 -0.08052116000000001
2003.63792 11.57411
2003.64066 26.72753
2003.64339 43.66451
2003.64613 59.88232
2003.64887 72.04
2003.65161 76.54402
2003.65435 70.84329
2003.65708 54.86085
2003.65982 31.653989999999997
2003.66256 6.732109
2003.6653 -13.741340000000001
2003.66804 -24.99259
2003.67077 -25.01883
2003.67351 -14.891
2003.67625 1.875399
2003.67899 20.47453
2003.68172 36.11864
2003.68446 45.22097
2003.6872 46.18471
2003.68994 39.56568
2003.69268 27.579200000000004
2003.69541 13.225830000000002
2003.69815 -0.5353487
2003.70089 -11.28288
2003.70363 -17.31888
2003.70637 -17.73048
2003.7091 -12.422
2003.71184 -2.05187
2003.71458 12.16923
2003.71732 28.66555
2003.72005 45.436370000000004
2003.72279 59.77865
2003.72553 68.24221
2003.72827 67.36211
2003.73101 55.202980000000004
2003.73374 32.94688
2003.73648 5.371956
2003.73922 -20.43279
2003.74196 -37.66577
2003.7447 -42.38993
2003.74743 -34.771409999999996
2003.75017 -18.52816
2003.75291 0.8419926999999999
2003.75565 18.016489999999997
2003.75838 29.19539
2003.76112 32.62214
2003.76386 28.47329
2003.7666 18.40228
2003.76934 4.941027
2003.77207 -9.099921
2003.77481 -21.11754
2003.77755 -29.03614
2003.78029 -31.50166
2003.78303 -28.01315
2003.78576 -18.96905
2003.7885 -5.5405109999999995
2003.79124 10.61801
2003.79398 27.61335
2003.79671 43.27623
2003.79945 54.90859
2003.80219 59.30144
2003.80493 53.55974
2003.80767 36.69913
2003.8104 11.13667
2003.81314 -17.15313
2003.81588 -40.42267
2003.81862 -52.20863000000001
2003.82136 -50.027750000000005
2003.82409 -36.20581
2003.82683 -16.49317
2003.82957 2.565391
2003.83231 16.00215
2003.83504 21.523130000000002
2003.83778 19.28548
2003.84052 10.99927
2003.84326 -0.9527416999999999
2003.846 -14.0617
2003.84873 -25.959500000000002
2003.85147 -34.58512
2003.85421 -38.36406
2003.85695 -36.41225
2003.85969 -28.70553
2003.86242 -16.117420000000003
2003.86516 -0.2503048
2003.8679 16.891189999999998
2003.87064 33.1816
2003.87337 46.41334
2003.87611 54.16696
2003.87885 53.93156
2003.88159 43.90481
2003.88433 24.371859999999998
2003.88706 -1.180598
2003.8898 -26.31882
2003.89254 -43.72653
2003.89528 -48.271080000000005
2003.89802 -39.37318
2003.90075 -21.2377
2003.90349 -0.8035627999999999
2003.90623 15.33233
2003.90897 23.28676
2003.9117 22.5265
2003.91444 14.958229999999999
2003.91718 3.463458
2003.91992 -9.186766
2003.92266 -20.726029999999998
2003.92539 -29.35193
2003.92813 -33.64771
2003.93087 -32.66109
2003.93361 -26.09336
2003.93634 -14.455089999999998
2003.93908 0.924952
2003.94182 18.07763
2003.94456 34.70994
2003.9473 48.527530000000006
2003.95003 57.43043
2003.95277 59.604699999999994
2003.95551 53.74706
2003.95825 39.66769
2003.96099 19.15357
2003.96372 -3.5427570000000004
2003.96646 -22.37221
2003.9692 -31.52692
2003.97194 -28.03236
2003.97467 -13.40222
2003.97741 6.795262
2003.98015 25.363020000000002
2003.98289 36.532939999999996
2003.98563 37.97058
2003.98836 30.862240000000003
2003.9911 18.49525
2003.99384 4.505802
2003.99658 -8.215388
2004.0 -17.73618
2004.00273 -22.82678
2004.00546 -22.737659999999998
2004.00819 -17.20713
2004.01092 -6.593431
2004.01365 8.036263
2004.01638 24.933690000000002
2004.01911 41.81808
2004.02184 56.15002
2004.02457 65.52257
2004.0273 68.0989
2004.03003 62.99345
2004.03276 50.55505
2004.03549 32.57866
2004.03823 12.394309999999999
2004.04096 -5.422753
2004.04369 -16.03919
2004.04642 -16.0265
2004.04915 -5.053157000000001
2004.05188 13.429920000000001
2004.05461 33.20864
2004.05734 47.73693
2004.06007 52.736580000000004
2004.0628 47.57686
2004.06553 34.852509999999995
2004.06826 18.71516
2004.07099 3.119547
2004.07372 -9.134827000000001
2004.07645 -16.46726
2004.07918 -18.16561
2004.08191 -14.11537
2004.08464 -4.747829
2004.08737 8.928229
2004.0901 25.33906
2004.09283 42.39983
2004.09556 57.597390000000004
2004.09829 68.20784
2004.10102 71.79161
2004.10375 66.92974
2004.10648 53.905519999999996
2004.10922 34.95971
2004.11195 13.94517
2004.11468 -4.507421
2004.11741 -16.06704
2004.12014 -17.815549999999998
2004.12287 -9.209188000000001
2004.1256 7.416965
2004.12833 27.20042
2004.13106 44.14044
2004.13379 53.14391
2004.13652 51.81941
2004.13925 41.11344
2004.14198 24.52692
2004.14471 6.486444
2004.14744 -9.166023
2004.15017 -19.91138
2004.1529 -24.531399999999998
2004.15563 -22.775869999999998
2004.15836 -15.107919999999998
2004.16109 -2.5900819999999998
2004.16382 13.212689999999998
2004.16655 30.35212
2004.16928 46.55173
2004.17201 59.199670000000005
2004.17474 65.51383
2004.17747 63.162519999999994
2004.1802 51.29626
2004.18294 31.467509999999997
2004.18567 7.749556
2004.1884 -14.255289999999999
2004.19113 -29.16212
2004.19386 -33.51619
2004.19659 -26.7787
2004.19932 -11.34657
2004.20205 8.223308
2004.20478 26.47377
2004.20751 38.49844
2004.21024 41.26151
2004.21297 34.382
2004.2157 20.05042
2004.21843 2.094225
2004.22116 -15.35242
2004.22389 -28.94726
2004.22662 -36.63193
2004.22935 -37.5921
2004.23208 -32.01548
2004.23481 -20.88076
2004.23754 -5.773938
2004.24027 11.33948
2004.243 28.31951
2004.24573 42.885400000000004
2004.24846 52.52038999999999
2004.25119 54.60202
2004.25392 47.135
2004.25666 29.994390000000003
2004.25939 5.947267
2004.26212 -19.4704
2004.26485 -39.57078
2004.26758 -48.98782
2004.27031 -45.73678
2004.27304 -31.81277
2004.27577 -12.16993
2004.2785 7.215095000000001
2004.28123 21.22242
2004.28396 26.774569999999997
2004.28669 23.208280000000002
2004.28942 12.016799999999998
2004.29215 -3.8109680000000004
2004.29488 -20.65729
2004.29761 -35.1293
2004.30034 -44.67432
2004.30307 -47.8469
2004.3058 -44.30142
2004.30853 -34.66655
2004.31126 -20.37425
2004.31399 -3.40584
2004.31672 14.042300000000001
2004.31945 29.818759999999997
2004.32218 41.82931
2004.32491 47.89047
2004.32765 45.84775
2004.33038 34.35743
2004.33311 14.17366
2004.33584 -10.91935
2004.33857 -34.54666
2004.3413 -49.84062
2004.34403 -52.30712
2004.34676 -41.86533
2004.34949 -22.85687
2004.35222 -2.0574660000000002
2004.35495 14.112879999999999
2004.35768 21.71005
2004.36041 19.918100000000003
2004.36314 10.41759
2004.36587 -3.7787249999999997
2004.3686 -19.34782
2004.37133 -33.28102
2004.37406 -43.1931
2004.37679 -47.47809
2004.37952 -45.40219
2004.38225 -37.14933
2004.38498 -23.79448
2004.38771 -7.153250000000001
2004.39044 10.527339999999999
2004.39317 26.966610000000003
2004.3959 40.14144
2004.39863 48.31072
2004.40137 49.88466
2004.4041 43.54441
2004.40683 28.955229999999997
2004.40956 7.867194
2004.41229 -15.25018
2004.41502 -33.9763
2004.41775 -42.2597
2004.42048 -37.24637
2004.42321 -20.93059
2004.42594 0.5157522
2004.42867 19.45429
2004.4314 29.985830000000004
2004.43413 29.924
2004.43686 20.76689
2004.43959 6.1826159999999994
2004.44232 -9.795893
2004.44505 -23.91815
2004.44778 -34.00395
2004.45051 -38.75173
2004.45324 -37.53092
2004.45597 -30.35763
2004.4587 -17.9797
2004.46143 -1.901613
2004.46416 15.76526
2004.46689 32.63443
2004.46962 46.45507
2004.47235 55.42819
2004.47509 58.30545
2004.47782 54.350089999999994
2004.48055 43.44595
2004.48328 26.58146
2004.48601 6.513237999999999
2004.48874 -12.06943
2004.49147 -23.57002
2004.4942 -23.68291
2004.49693 -11.730599999999999
2004.49966 8.370517
2004.50239 29.407610000000002
2004.50512 43.92244
2004.50785 47.341860000000004
2004.51058 39.48384
2004.51331 23.849429999999998
2004.51604 5.494058
2004.51877 -11.08341
2004.5215 -23.00827
2004.52423 -28.97857
2004.52696 -28.703030000000002
2004.52969 -22.46115
2004.53242 -11.004529999999999
2004.53515 4.361229
2004.53788 21.75787
2004.54061 38.89205
2004.54334 53.364000000000004
2004.54608 63.04515
2004.54881 66.43099
2004.55154 62.88439
2004.55427 52.745599999999996
2004.557 37.38428
2004.55973 19.27883
2004.56246 2.0294730000000003
2004.56519 -10.03395
2004.56792 -12.9719
2004.57065 -4.933071
2004.57338 12.393229999999999
2004.57611 33.657039999999995
2004.57884 51.573769999999996
2004.58157 59.85368
2004.5843 55.79709999999999
2004.58703 41.13167
2004.58976 20.76827
2004.59249 0.4174666
2004.59522 -15.487990000000002
2004.59795 -24.64057
2004.60068 -26.543369999999996
2004.60341 -21.75206
2004.60614 -11.33242
2004.60887 3.293353
2004.6116 20.322869999999998
2004.61433 37.60905
2004.61706 52.81685
2004.6198 63.66057
2004.62253 68.21667000000001
2004.62526 65.33521999999999
2004.62799 55.0805
2004.63072 39.00646
2004.63345 20.07656
2004.63618 2.191096
2004.63891 -10.569700000000001
2004.64164 -14.861870000000001
2004.64437 -9.060121
2004.6471 5.886723
2004.64983 26.144530000000003
2004.65256 45.70845
2004.65529 58.24387000000001
2004.65802 59.433240000000005
2004.66075 48.68248
2004.66348 29.23626
2004.66621 6.649421
2004.66894 -13.46953
2004.67167 -27.215790000000002
2004.6744 -32.95035
2004.67713 -30.84485
2004.67986 -22.101119999999998
2004.68259 -8.408372
2004.68532 8.264372
2004.68805 25.74706
2004.69078 41.77986
2004.69352 54.14588
2004.69625 60.799899999999994
2004.69898 60.105470000000004
2004.70171 51.3236
2004.70444 35.263149999999996
2004.70717 14.6861
2004.7099 -5.987711999999999
2004.71263 -21.779980000000002
2004.71536 -28.66407
2004.71809 -24.85061
2004.72082 -11.376800000000001
2004.72355 8.113529999999999
2004.72628 28.26368
2004.72901 43.371050000000004
2004.73174 48.97397
2004.73447 43.237500000000004
2004.7372 27.58061
2004.73993 6.1601609999999996
2004.74266 -15.63825
2004.74539 -32.99434
2004.74812 -42.89502
2004.75085 -44.41405
2004.75358 -38.24667
2004.75631 -26.042509999999996
2004.75904 -9.925474
2004.76177 7.771268
2004.76451 24.702759999999998
2004.76724 38.68989
2004.76997 47.80173
2004.7727 50.36271
2004.77543 45.121300000000005
2004.77816 31.814529999999998
2004.78089 11.98214
2004.78362 -10.583029999999999
2004.78635 -30.40965
2004.78908 -42.04011
2004.79181 -42.12856
2004.79454 -30.84593
2004.79727 -11.856399999999999
2004.8 9.045366000000001
2004.80273 25.888869999999997
2004.80546 34.23598
2004.80819 32.16789
2004.81092 20.48611
2004.81365 2.256083
2004.81638 -18.13998
2004.81911 -36.20507
2004.82184 -48.42889
2004.82457 -52.93096
2004.8273 -49.509209999999996
2004.83003 -39.26834
2004.83276 -24.141540000000003
2004.83549 -6.496886
2004.83823 11.18248
2004.84096 26.59795
2004.84369 37.849940000000004
2004.84642 43.4568
2004.84915 42.257470000000005
2004.85188 33.526740000000004
2004.85461 17.57432
2004.85734 -3.389251
2004.86007 -24.87754
2004.8628 -41.00103
2004.86553 -46.596450000000004
2004.86826 -39.61718
2004.87099 -22.36355
2004.87372 -0.7183689000000001
2004.87645 18.23705
2004.87918 28.917140000000003
2004.88191 28.91536
2004.88464 19.14896
2004.88737 2.849554
2004.8901 -15.8087
2004.89283 -32.8358
2004.89556 -45.11387
2004.89829 -50.72035999999999
2004.90102 -49.00073999999999
2004.90375 -40.462450000000004
2004.90648 -26.5519
2004.90922 -9.375196
2004.91195 8.616727
2004.91468 24.98933
2004.91741 37.68681
2004.92014 45.25313
2004.92287 46.801590000000004
2004.9256 41.85586
2004.92833 30.41712
2004.93106 13.50511
2004.93379 -6.093757999999999
2004.93652 -23.65681
2004.93925 -33.64946
2004.94198 -32.02424
2004.94471 -18.526709999999998
2004.94744 2.52322
2004.95017 23.73275
2004.9529 37.74275
2004.95563 40.22816
2004.95836 31.21983
2004.96109 14.327350000000001
2004.96382 -5.3038490000000005
2004.96655 -22.984029999999997
2004.96928 -35.54499
2004.97201 -41.43179
2004.97474 -40.31174
2004.97747 -32.69508
2004.9802 -19.75123
2004.98294 -3.2343170000000003
2004.98567 14.64046
2004.9884 31.457469999999997
2004.99113 44.97889
2004.99386 53.522569999999995
2004.99659 56.175869999999996
2005.0 52.75877
2005.00274 43.65864
2005.00548 29.83033
2005.00821 13.14141
2005.01095 -3.193069
2005.01369 -14.748589999999998
2005.01643 -17.14287
2005.01916 -8.160108
2005.0219 10.41713
2005.02464 32.66486
2005.02738 50.60053
2005.03012 57.57916
2005.03285 51.13391
2005.03559 33.70007
2005.03833 11.01988
2005.04107 -10.589160000000001
2005.04381 -26.485550000000003
2005.04654 -34.5281
2005.04928 -34.62053
2005.05202 -27.78958
2005.05476 -15.52162
2005.05749 0.4413765
2005.06023 18.073719999999998
2005.06297 35.10463
2005.06571 49.24763
2005.06845 58.559960000000004
2005.07118 61.79332
2005.07392 58.60777
2005.07666 49.58923
2005.0794 36.125879999999995
2005.08214 20.29534
2005.08487 4.859024
2005.08761 -6.7868390000000005
2005.09035 -11.08979
2005.09309 -5.5210349999999995
2005.09582 9.843471000000001
2005.09856 31.29017
2005.1013 52.01611
2005.10404 64.49444
2005.10678 63.656189999999995
2005.10951 49.150310000000005
2005.11225 25.37409
2005.11499 -0.6736223
2005.11773 -22.36731
2005.12047 -35.60741
2005.1232 -39.306059999999995
2005.12594 -34.53614
2005.12868 -23.323529999999998
2005.13142 -7.870067
2005.13415 9.644133
2005.13689 26.9997
2005.13963 41.95958
2005.14237 52.471650000000004
2005.14511 56.96506
2005.14784 54.64098
2005.15058 45.70822
2005.15332 31.511449999999996
2005.15606 14.472909999999999
2005.1588 -2.196939
2005.16153 -14.9849
2005.16427 -20.69898
2005.16701 -17.22325
2005.16975 -4.375166
2005.17248 15.3818
2005.17522 36.89761
2005.17796 53.468970000000006
2005.1807 59.08706
2005.18344 50.90987
2005.18617 30.632109999999997
2005.18891 3.87468
2005.19165 -22.14172
2005.19439 -41.35119
2005.19713 -50.598490000000005
2005.19986 -49.773579999999995
2005.2026 -40.76917
2005.20534 -26.23039
2005.20808 -8.799408
2005.21081 9.078754
2005.21355 25.12991
2005.21629 37.29698
2005.21903 43.89774
2005.22177 43.81337
2005.2245 36.69969
2005.22724 23.266090000000002
2005.22998 5.543145
2005.23272 -13.12215
2005.23546 -28.59421
2005.23819 -36.97484
2005.24093 -35.777370000000005
2005.24367 -24.79716
2005.24641 -6.391421
2005.24914 14.89146
2005.25188 33.28232
2005.25462 43.26205
2005.25736 41.26269
2005.2601 27.03244
2005.26283 3.9643680000000003
2005.26557 -21.975929999999998
2005.26831 -44.35503
2005.27105 -58.409200000000006
2005.27379 -62.208569999999995
2005.27652 -56.497710000000005
2005.27926 -43.66688
2005.282 -26.65191
2005.28474 -8.282097
2005.28747 8.929872
2005.29021 22.84053
2005.29295 31.754559999999998
2005.29569 34.50787
2005.29843 30.51824
2005.30116 19.91239
2005.3039 3.854348
2005.30664 -15.06396
2005.30938 -32.82122
2005.31211 -44.77111
2005.31485 -47.17258
2005.31759 -38.76729
2005.32033 -21.5426
2005.32307 -0.236924
2005.3258 19.16438
2005.32854 31.24876
2005.33128 32.651469999999996
2005.33402 22.845380000000002
2005.33676 4.176130000000001
2005.33949 -18.82068
2005.34223 -40.69308
2005.34497 -56.60568
2005.34771 -63.59788999999999
2005.35044 -61.0872
2005.35318 -50.519659999999995
2005.35592 -34.52037
2005.35866 -16.06046
2005.3614 2.062064
2005.36413 17.46723
2005.36687 28.335389999999997
2005.36961 33.50163
2005.37235 32.4421
2005.37509 25.18496
2005.37782 12.36021
2005.38056 -4.444862
2005.3833 -22.23969
2005.38604 -36.69356
2005.38877 -43.20808
2005.39151 -38.80942
2005.39425 -23.884149999999998
2005.39699 -2.604661
2005.39973 18.41868
2005.40246 32.63562
2005.4052 35.91482
2005.40794 27.68257
2005.41068 10.586739999999999
2005.41342 -10.79731
2005.41615 -31.46412
2005.41889 -47.17056
2005.42163 -55.16648000000001
2005.42437 -54.48446
2005.4271 -45.835170000000005
2005.42984 -31.18851
2005.43258 -13.20382
2005.43532 5.299783
2005.43806 21.73737
2005.44079 34.043
2005.44353 40.88104
2005.44627 41.7303
2005.44901 36.775769999999994
2005.45175 26.708150000000003
2005.45448 12.704229999999999
2005.45722 -3.249849
2005.45996 -17.96762
2005.4627 -27.260009999999998
2005.46543 -27.20199
2005.46817 -16.14762
2005.47091 3.673833
2005.47365 26.246299999999998
2005.47639 43.88997
2005.47912 50.43467
2005.48186 43.719699999999996
2005.4846 26.12769
2005.48734 3.1115269999999997
2005.49008 -19.20453
2005.49281 -36.02057
2005.49555 -44.7314
2005.49829 -44.78459
2005.50103 -37.08654
2005.50376 -23.43553
2005.5065 -6.1401
2005.50924 12.24723
2005.51198 29.18817
2005.51472 42.454620000000006
2005.51745 50.43844
2005.52019 52.39086
2005.52293 48.47755
2005.52567 39.6059
2005.52841 27.15934
2005.53114 12.901530000000001
2005.53388 -0.8274473
2005.53662 -10.9042
2005.53936 -13.7929
2005.54209 -6.856337
2005.54483 9.814315
2005.54757 32.23779
2005.55031 53.2179
2005.55305 64.99940000000001
2005.55578 62.66488
2005.55852 46.36506
2005.56126 21.110049999999998
2005.564 -5.640532
2005.56674 -27.0799
2005.56947 -39.18212
2005.57221 -41.10116
2005.57495 -34.251000000000005
2005.57769 -21.05041
2005.58042 -4.085763
2005.58316 14.16649
2005.5859 31.348950000000002
2005.58864 45.286370000000005
2005.59138 54.212289999999996
2005.59411 57.07075
2005.59685 53.737089999999995
2005.59959 45.04174
2005.60233 32.582229999999996
2005.60507 18.437
2005.6078 4.962873
2005.61054 -5.25081
2005.61328 -9.47169
2005.61602 -5.347396
2005.61875 7.956904000000001
2005.62149 28.44319
2005.62423 50.784780000000005
2005.62697 67.52757
2005.62971 71.8983
2005.63244 60.91307
2005.63518 36.98876
2005.63792 7.013601
2005.64066 -20.62469
2005.64339 -39.345
2005.64613 -46.288999999999994
2005.64887 -42.215
2005.65161 -30.026069999999997
2005.65435 -13.152560000000001
2005.65708 5.365207
2005.65982 23.03331
2005.66256 37.74887
2005.6653 47.75694
2005.66804 51.823530000000005
2005.67077 49.485389999999995
2005.67351 41.214240000000004
2005.67625 28.42475
2005.67899 13.32519
2005.68172 -1.3621569999999998
2005.68446 -12.760639999999999
2005.6872 -18.23128
2005.68994 -15.81641
2005.69268 -4.821656
2005.69541 13.47483
2005.69815 35.30861
2005.70089 54.713359999999994
2005.70363 65.05033
2005.70637 61.50846
2005.7091 43.438449999999996
2005.71184 15.118500000000001
2005.71458 -15.71975
2005.71732 -40.94588
2005.72005 -55.033159999999995
2005.72279 -56.49801
2005.72553 -47.361940000000004
2005.72827 -31.425910000000002
2005.73101 -12.596770000000001
2005.73374 5.9593799999999995
2005.73648 21.87702
2005.73922 33.37517
2005.74196 39.17902
2005.7447 38.63452
2005.74743 31.86269
2005.75017 19.84752
2005.75291 4.4559750000000005
2005.75565 -11.63067
2005.75838 -25.18656
2005.76112 -33.00988
2005.76386 -32.71792
2005.7666 -23.5207
2005.76934 -6.7061150000000005
2005.77207 14.31861
2005.77481 34.49489
2005.77755 48.14139
2005.78029 50.506
2005.78303 39.498329999999996
2005.78576 16.87572
2005.7885 -11.90404
2005.79124 -39.409749999999995
2005.79398 -58.879780000000004
2005.79671 -66.49391
2005.79945 -62.185129999999994
2005.80219 -48.81984
2005.80493 -30.52007
2005.80767 -11.18713
2005.8104 6.182479000000001
2005.81314 19.50732
2005.81588 27.426969999999997
2005.81862 29.223280000000003
2005.82136 24.85486
2005.82409 14.985
2005.82683 0.9936367
2005.82957 -14.963799999999999
2005.83231 -29.92872
2005.83504 -40.41823
2005.83778 -43.23169
2005.84052 -36.628620000000005
2005.84326 -21.319290000000002
2005.846 -0.6673914
2005.84873 20.10133
2005.85147 35.373689999999996
2005.85421 40.73727
2005.85695 34.20334
2005.85969 16.80615
2005.86242 -7.549803
2005.86516 -33.05338
2005.8679 -53.6224
2005.87064 -64.72064
2005.87337 -64.62342
2005.87611 -54.57782999999999
2005.87885 -37.88691
2005.88159 -18.525309999999998
2005.88433 -0.021839459999999998
2005.88706 15.03247
2005.8898 24.99395
2005.89254 29.038840000000004
2005.89528 27.08405
2005.89802 19.71772
2005.90075 8.0917
2005.90349 -6.128741999999999
2005.90623 -20.65926
2005.90897 -32.49463
2005.9117 -38.22923
2005.91444 -35.08591
2005.91718 -22.36714
2005.91992 -2.478193
2005.92266 19.32047
2005.92539 36.57712
2005.92813 43.98254
2005.93087 39.22359
2005.93361 23.561870000000003
2005.93634 1.112136
2005.93908 -22.618570000000002
2005.94182 -42.27708
2005.94456 -53.888000000000005
2005.9473 -55.59048
2005.95003 -47.815619999999996
2005.95277 -32.8891
2005.95551 -14.19969
2005.95825 4.740662
2005.96099 20.9985
2005.96372 32.53976
2005.96646 38.275710000000004
2005.9692 38.00877
2005.97194 32.33471
2005.97467 22.4605
2005.97741 9.977187
2005.98015 -3.2391430000000003
2005.98289 -14.90098
2005.98563 -22.19401
2005.98836 -22.16989
2005.9911 -12.922329999999999
2005.99384 4.879873
2005.99658 27.154280000000004
2006.0 47.201409999999996
2006.00274 58.12464
2006.00548 55.72037
2006.00821 40.25635
2006.01095 16.20669
2006.01369 -9.749073000000001
2006.01643 -31.24599
2006.01916 -44.04572
2006.0219 -46.620920000000005
2006.02464 -39.762750000000004
2006.02738 -25.78305
2006.03012 -7.739571000000001
2006.03285 11.1715
2006.03559 28.0674
2006.03833 40.69954
2006.04107 47.65399000000001
2006.04381 48.44962
2006.04654 43.53756
2006.04928 34.16826
2006.05202 22.11411
2006.05476 9.357128999999999
2006.05749 -2.058569
2006.06023 -9.942416
2006.06297 -11.9113
2006.06571 -5.8602799999999995
2006.06845 8.854953
2006.07118 30.05002
2006.07392 52.25802
2006.07666 68.06166
2006.0794 70.99227
2006.08214 58.56209
2006.08487 33.649280000000005
2006.08761 3.3572240000000004
2006.09035 -23.99172
2006.09309 -42.01538
2006.09582 -48.01467
2006.09856 -42.82658
2006.1013 -29.454330000000002
2006.10404 -11.5597
2006.10678 7.472701999999999
2006.10951 24.84414
2006.11225 38.35816
2006.11499 46.454299999999996
2006.11773 48.341159999999995
2006.12047 44.13628
2006.1232 34.88599
2006.12594 22.39521
2006.12868 8.896483
2006.13142 -3.307106
2006.13415 -12.05736
2006.13689 -15.38318
2006.13963 -11.59771
2006.14237 0.1967277
2006.14511 19.11993
2006.14784 41.57218
2006.15058 61.297839999999994
2006.15332 71.10497
2006.15606 65.83326
2006.1588 45.0657
2006.16153 13.88301
2006.16427 -19.00594
2006.16701 -44.81727
2006.16975 -57.9786
2006.17248 -57.51279
2006.17522 -46.21104
2006.17796 -28.589640000000003
2006.1807 -9.016329
2006.18344 9.187911
2006.18617 23.75824
2006.18891 33.184960000000004
2006.19165 36.57238
2006.19439 33.73566
2006.19713 25.346850000000003
2006.19986 12.939099999999998
2006.2026 -1.285939
2006.20534 -14.789200000000001
2006.20808 -25.063579999999998
2006.21081 -29.952630000000003
2006.21355 -27.898670000000003
2006.21629 -18.21406
2006.21903 -1.5151919999999999
2006.22177 19.71622
2006.2245 40.84335
2006.22724 55.682109999999994
2006.22998 58.33436
2006.23272 45.740809999999996
2006.23546 19.63779
2006.23819 -13.43468
2006.24093 -44.433260000000004
2006.24367 -65.35388
2006.24641 -72.13749
2006.24914 -65.4983
2006.25188 -49.58922
2006.25462 -29.66547
2006.25736 -10.1869
2006.2601 5.903651
2006.26283 16.95379
2006.26557 22.12687
2006.26831 21.18039
2006.27105 14.525979999999999
2006.27379 3.330827
2006.27652 -10.521230000000001
2006.27926 -24.617549999999998
2006.282 -36.29869
2006.28474 -43.02535
2006.28747 -42.83965
2006.29021 -34.864639999999994
2006.29295 -19.71771
2006.29569 0.2809793
2006.29843 21.19451
2006.30116 37.96858
2006.3039 45.48909
2006.30664 40.17335
2006.30938 21.63864
2006.31211 -6.421519999999999
2006.31485 -36.94829
2006.31759 -61.85594
2006.32033 -75.01129
2006.32307 -74.34513
2006.3258 -62.051089999999995
2006.32854 -42.99425
2006.33128 -22.45954
2006.33402 -4.50614
2006.33676 8.514798
2006.33949 15.5991
2006.34223 16.572129999999998
2006.34497 11.84369
2006.34771 2.405738
2006.35044 -10.15748
2006.35318 -23.76068
2006.35592 -35.96934
2006.35866 -44.201570000000004
2006.3614 -46.09717
2006.36413 -40.14823
2006.36687 -26.44192
2006.36961 -7.123214
2006.37235 13.78745
2006.37509 31.27553
2006.37782 40.628910000000005
2006.38056 38.74272
2006.3833 25.105349999999998
2006.38604 2.226871
2006.38877 -24.71304
2006.39151 -49.128530000000005
2006.39425 -64.9904
2006.39699 -68.79575
2006.39973 -60.63567
2006.40246 -43.81812
2006.4052 -23.29812
2006.40794 -3.82187
2006.41068 11.29274
2006.41342 20.405820000000002
2006.41615 23.167070000000002
2006.41889 20.0478
2006.42163 12.09099
2006.42437 0.8158599999999999
2006.4271 -11.886569999999999
2006.42984 -23.885810000000003
2006.43258 -32.9026
2006.43532 -36.62618
2006.43806 -33.10204
2006.44079 -21.527430000000003
