y m d lod sig
1964  2 16  2.3720  1.4000 
1964  2 17  2.4490  1.4000 
1964  2 18  2.4230  1.4000 
1964  2 19  2.3100  1.4000 
1964  2 20  2.1350  1.4000 
1964  2 21  1.9500  1.4000 
1964  2 22  1.7900  1.4000 
1964  2 23  1.6970  1.4000 
1964  2 24  1.7020  1.4000 
1964  2 25  1.7800  1.4000 
1964  2 26  1.9320  1.4000 
1964  2 27  2.0940  1.4000 
1964  2 28  2.2270  1.4000 
1964  2 29  2.3130  1.4000 
1964  3  1  2.3350  1.4000 
1964  3  2  2.3000  1.4000 
1964  3  3  2.2220  1.4000 
1964  3  4  2.1080  1.4000 
1964  3  5  2.0000  1.4000 
1964  3  6  1.9070  1.4000 
1964  3  7  1.8470  1.4000 
1964  3  8  1.8250  1.4000 
1964  3  9  1.8600  1.4000 
1964  3 10  1.9590  1.4000 
1964  3 11  2.1210  1.4000 
1964  3 12  2.3350  1.4000 
1964  3 13  2.5620  1.4000 
1964  3 14  2.7570  1.4000 
1964  3 15  2.8790  1.4000 
1964  3 16  2.8850  1.4000 
1964  3 17  2.7910  1.4000 
1964  3 18  2.6050  1.4000 
1964  3 19  2.3960  1.4000 
1964  3 20  2.1890  1.4000 
1964  3 21  2.0460  1.4000 
1964  3 22  2.0010  1.4000 
1964  3 23  2.0430  1.4000 
1964  3 24  2.1470  1.4000 
1964  3 25  2.2890  1.4000 
1964  3 26  2.4080  1.4000 
1964  3 27  2.4920  1.4000 
1964  3 28  2.5050  1.4000 
1964  3 29  2.4660  1.4000 
1964  3 30  2.3840  1.4000 
1964  3 31  2.2660  1.4000 
1964  4  1  2.1140  1.4000 
1964  4  2  1.9680  1.4000 
1964  4  3  1.8500  1.4000 
1964  4  4  1.7770  1.4000 
1964  4  5  1.7590  1.4000 
1964  4  6  1.7920  1.4000 
1964  4  7  1.8780  1.4000 
1964  4  8  2.0340  1.4000 
1964  4  9  2.2110  1.4000 
1964  4 10  2.3860  1.4000 
1964  4 11  2.5460  1.4000 
1964  4 12  2.6110  1.4000 
1964  4 13  2.5510  1.4000 
1964  4 14  2.3680  1.4000 
1964  4 15  2.1390  1.4000 
1964  4 16  1.9190  1.4000 
1964  4 17  1.7670  1.4000 
1964  4 18  1.7170  1.4000 
1964  4 19  1.7800  1.4000 
1964  4 20  1.9150  1.4000 
1964  4 21  2.0840  1.4000 
1964  4 22  2.2410  1.4000 
1964  4 23  2.3750  1.4000 
1964  4 24  2.4660  1.4000 
1964  4 25  2.4980  1.4000 
1964  4 26  2.4550  1.4000 
1964  4 27  2.3710  1.4000 
1964  4 28  2.2630  1.4000 
1964  4 29  2.1520  1.4000 
1964  4 30  2.0600  1.4000 
1964  5  1  1.9880  1.4000 
1964  5  2  1.9580  1.4000 
1964  5  3  1.9870  1.4000 
1964  5  4  2.0560  1.4000 
1964  5  5  2.1720  1.4000 
1964  5  6  2.3560  1.4000 
1964  5  7  2.5460  1.4000 
1964  5  8  2.7350  1.4000 
1964  5  9  2.8420  1.4000 
1964  5 10  2.8510  1.4000 
1964  5 11  2.7330  1.4000 
1964  5 12  2.5240  1.4000 
1964  5 13  2.2840  1.4000 
1964  5 14  2.0670  1.4000 
1964  5 15  1.9460  1.4000 
1964  5 16  1.9290  1.4000 
1964  5 17  1.9980  1.4000 
1964  5 18  2.1210  1.4000 
1964  5 19  2.2560  1.4000 
1964  5 20  2.3600  1.4000 
1964  5 21  2.4150  1.4000 
1964  5 22  2.4050  1.4000 
1964  5 23  2.3520  1.4000 
1964  5 24  2.2680  1.4000 
1964  5 25  2.1460  1.4000 
1964  5 26  2.0160  1.4000 
1964  5 27  1.8770  1.4000 
1964  5 28  1.7800  1.4000 
1964  5 29  1.7320  1.4000 
1964  5 30  1.7310  1.4000 
1964  5 31  1.7790  1.4000 
1964  6  1  1.8720  1.4000 
1964  6  2  1.9980  1.4000 
1964  6  3  2.1430  1.4000 
1964  6  4  2.2840  1.4000 
1964  6  5  2.3920  1.4000 
1964  6  6  2.4340  1.4000 
1964  6  7  2.3580  1.4000 
1964  6  8  2.1710  1.4000 
1964  6  9  1.9090  1.4000 
1964  6 10  1.6300  1.4000 
1964  6 11  1.4230  1.4000 
1964  6 12  1.3100  1.4000 
1964  6 13  1.2890  1.4000 
1964  6 14  1.3330  1.4000 
1964  6 15  1.4100  1.4000 
1964  6 16  1.4570  1.4000 
1964  6 17  1.4480  1.4000 
1964  6 18  1.3800  1.4000 
1964  6 19  1.2580  1.4000 
1964  6 20  1.1240  1.4000 
1964  6 21  0.9630  1.4000 
1964  6 22  0.8120  1.4000 
1964  6 23  0.6800  1.4000 
1964  6 24  0.5930  1.4000 
1964  6 25  0.5400  1.4000 
1964  6 26  0.5430  1.4000 
1964  6 27  0.6150  1.4000 
1964  6 28  0.7530  1.4000 
1964  6 29  0.9440  1.4000 
1964  6 30  1.1410  1.4000 
1964  7  1  1.3510  1.4000 
1964  7  2  1.5280  1.4000 
1964  7  3  1.6610  1.4000 
1964  7  4  1.7120  1.4000 
1964  7  5  1.6470  1.4000 
1964  7  6  1.4990  1.4000 
1964  7  7  1.3060  1.4000 
1964  7  8  1.1320  1.4000 
1964  7  9  1.0450  1.4000 
1964  7 10  1.0650  1.4000 
1964  7 11  1.1640  1.4000 
1964  7 12  1.3090  1.4000 
1964  7 13  1.4060  1.4000 
1964  7 14  1.4540  1.4000 
1964  7 15  1.4500  1.4000 
1964  7 16  1.3810  1.4000 
1964  7 17  1.2630  1.4000 
1964  7 18  1.1360  1.4000 
1964  7 19  0.9980  1.4000 
1964  7 20  0.8580  1.4000 
1964  7 21  0.7530  1.4000 
1964  7 22  0.6880  1.4000 
1964  7 23  0.6760  1.4000 
1964  7 24  0.7240  1.4000 
1964  7 25  0.8310  1.4000 
1964  7 26  0.9960  1.4000 
1964  7 27  1.1800  1.4000 
1964  7 28  1.3850  1.4000 
1964  7 29  1.5540  1.4000 
1964  7 30  1.6690  1.4000 
1964  7 31  1.7110  1.4000 
1964  8  1  1.6720  1.4000 
1964  8  2  1.5690  1.4000 
1964  8  3  1.4260  1.4000 
1964  8  4  1.2710  1.4000 
1964  8  5  1.1800  1.4000 
1964  8  6  1.1880  1.4000 
1964  8  7  1.2860  1.4000 
1964  8  8  1.4480  1.4000 
1964  8  9  1.6060  1.4000 
1964  8 10  1.7180  1.4000 
1964  8 11  1.7410  1.4000 
1964  8 12  1.6640  1.4000 
1964  8 13  1.5210  1.4000 
1964  8 14  1.3480  1.4000 
1964  8 15  1.1590  1.4000 
1964  8 16  0.9750  1.4000 
1964  8 17  0.8060  1.4000 
1964  8 18  0.6770  1.4000 
1964  8 19  0.6210  1.4000 
1964  8 20  0.6240  1.4000 
1964  8 21  0.6970  1.4000 
1964  8 22  0.8250  1.4000 
1964  8 23  0.9920  1.4000 
1964  8 24  1.1800  1.4000 
1964  8 25  1.3540  1.4000 
1964  8 26  1.4800  1.4000 
1964  8 27  1.5240  1.4000 
1964  8 28  1.5000  1.4000 
1964  8 29  1.3940  1.4000 
1964  8 30  1.2480  1.4000 
1964  8 31  1.1170  1.4000 
1964  9  1  1.0390  1.4000 
1964  9  2  1.0580  1.4000 
1964  9  3  1.1660  1.4000 
1964  9  4  1.3640  1.4000 
1964  9  5  1.5940  1.4000 
1964  9  6  1.8020  1.4000 
1964  9  7  1.9440  1.4000 
1964  9  8  1.9980  1.4000 
1964  9  9  1.9620  1.4000 
1964  9 10  1.8770  1.4000 
1964  9 11  1.7720  1.4000 
1964  9 12  1.6540  1.4000 
1964  9 13  1.5460  1.4000 
1964  9 14  1.4770  1.4000 
1964  9 15  1.4620  1.4000 
1964  9 16  1.4970  1.4000 
1964  9 17  1.5930  1.4000 
1964  9 18  1.7370  1.4000 
1964  9 19  1.9290  1.4000 
1964  9 20  2.1470  1.4000 
1964  9 21  2.3590  1.4000 
1964  9 22  2.5030  1.4000 
1964  9 23  2.5810  1.4000 
1964  9 24  2.5550  1.4000 
1964  9 25  2.4260  1.4000 
1964  9 26  2.2430  1.4000 
1964  9 27  2.0670  1.4000 
1964  9 28  1.9310  1.4000 
1964  9 29  1.8900  1.4000 
1964  9 30  1.9480  1.4000 
1964 10  1  2.0900  1.4000 
1964 10  2  2.2800  1.4000 
1964 10  3  2.4700  1.4000 
1964 10  4  2.6140  1.4000 
1964 10  5  2.6710  1.4000 
1964 10  6  2.6540  1.4000 
1964 10  7  2.5550  1.4000 
1964 10  8  2.4100  1.4000 
1964 10  9  2.2470  1.4000 
1964 10 10  2.0940  1.4000 
1964 10 11  1.9740  1.4000 
1964 10 12  1.9040  1.4000 
1964 10 13  1.8850  1.4000 
1964 10 14  1.9400  1.4000 
1964 10 15  2.0440  1.4000 
1964 10 16  2.1990  1.4000 
1964 10 17  2.3820  1.4000 
1964 10 18  2.5880  1.4000 
1964 10 19  2.7610  1.4000 
1964 10 20  2.8660  1.4000 
1964 10 21  2.8560  1.4000 
1964 10 22  2.7330  1.4000 
1964 10 23  2.5230  1.4000 
1964 10 24  2.2940  1.4000 
1964 10 25  2.0990  1.4000 
1964 10 26  1.9900  1.4000 
1964 10 27  1.9740  1.4000 
1964 10 28  2.0610  1.4000 
1964 10 29  2.2030  1.4000 
1964 10 30  2.3550  1.4000 
1964 10 31  2.4760  1.4000 
1964 11  1  2.5250  1.4000 
1964 11  2  2.5170  1.4000 
1964 11  3  2.4370  1.4000 
1964 11  4  2.2930  1.4000 
1964 11  5  2.1390  1.4000 
1964 11  6  1.9820  1.4000 
1964 11  7  1.8370  1.4000 
1964 11  8  1.7460  1.4000 
1964 11  9  1.7110  1.4000 
1964 11 10  1.7410  1.4000 
1964 11 11  1.8320  1.4000 
1964 11 12  1.9650  1.4000 
1964 11 13  2.1480  1.4000 
1964 11 14  2.3450  1.4000 
1964 11 15  2.5510  1.4000 
1964 11 16  2.7070  1.4000 
1964 11 17  2.7840  1.4000 
1964 11 18  2.7490  1.4000 
1964 11 19  2.5960  1.4000 
1964 11 20  2.3850  1.4000 
1964 11 21  2.1750  1.4000 
1964 11 22  2.0230  1.4000 
1964 11 23  1.9800  1.4000 
1964 11 24  2.0520  1.4000 
1964 11 25  2.1740  1.4000 
1964 11 26  2.3240  1.4000 
1964 11 27  2.4440  1.4000 
1964 11 28  2.5250  1.4000 
1964 11 29  2.5240  1.4000 
1964 11 30  2.4770  1.4000 
1964 12  1  2.3760  1.4000 
1964 12  2  2.2330  1.4000 
1964 12  3  2.0910  1.4000 
1964 12  4  1.9610  1.4000 
1964 12  5  1.8660  1.4000 
1964 12  6  1.8320  1.4000 
1964 12  7  1.8390  1.4000 
1964 12  8  1.9180  1.4000 
1964 12  9  2.0300  1.4000 
1964 12 10  2.1930  1.4000 
1964 12 11  2.3800  1.4000 
1964 12 12  2.5620  1.4000 
1964 12 13  2.7150  1.4000 
1964 12 14  2.8150  1.4000 
1964 12 15  2.8200  1.4000 
1964 12 16  2.7110  1.4000 
1964 12 17  2.5250  1.4000 
1964 12 18  2.3020  1.4000 
1964 12 19  2.1040  1.4000 
1964 12 20  2.0010  1.4000 
1964 12 21  2.0150  1.4000 
1964 12 22  2.1230  1.4000 
1964 12 23  2.2660  1.4000 
1964 12 24  2.3860  1.4000 
1964 12 25  2.4300  1.4000 
1964 12 26  2.4020  1.4000 
1964 12 27  2.3010  1.4000 
1964 12 28  2.1460  1.4000 
1964 12 29  1.9600  1.4000 
1964 12 30  1.7660  1.4000 
1964 12 31  1.5830  1.4000 
1965  1  1  1.4300  1.4000 
1965  1  2  1.3330  1.4000 
1965  1  3  1.2940  1.4000 
1965  1  4  1.3150  1.4000 
1965  1  5  1.3930  1.4000 
1965  1  6  1.5230  1.4000 
1965  1  7  1.6770  1.4000 
1965  1  8  1.8340  1.4000 
1965  1  9  1.9730  1.4000 
1965  1 10  2.0810  1.4000 
1965  1 11  2.1250  1.4000 
1965  1 12  2.0970  1.4000 
1965  1 13  1.9960  1.4000 
1965  1 14  1.8510  1.4000 
1965  1 15  1.7100  1.4000 
1965  1 16  1.6360  1.4000 
1965  1 17  1.6750  1.4000 
1965  1 18  1.8260  1.4000 
1965  1 19  2.0670  1.4000 
1965  1 20  2.3070  1.4000 
1965  1 21  2.4650  1.4000 
1965  1 22  2.5370  1.4000 
1965  1 23  2.5060  1.4000 
1965  1 24  2.4040  1.4000 
1965  1 25  2.2630  1.4000 
1965  1 26  2.1120  1.4000 
1965  1 27  1.9650  1.4000 
1965  1 28  1.8390  1.4000 
1965  1 29  1.7590  1.4000 
1965  1 30  1.7260  1.4000 
1965  1 31  1.7630  1.4000 
1965  2  1  1.8500  1.4000 
1965  2  2  1.9940  1.4000 
1965  2  3  2.1570  1.4000 
1965  2  4  2.3240  1.4000 
1965  2  5  2.4600  1.4000 
1965  2  6  2.5610  1.4000 
1965  2  7  2.5900  1.4000 
1965  2  8  2.5350  1.4000 
1965  2  9  2.4200  1.4000 
1965  2 10  2.2540  1.4000 
1965  2 11  2.0770  1.4000 
1965  2 12  1.9440  1.4000 
1965  2 13  1.9050  1.4000 
1965  2 14  1.9730  1.4000 
1965  2 15  2.1570  1.4000 
1965  2 16  2.3780  1.4000 
1965  2 17  2.5640  1.4000 
1965  2 18  2.6590  1.4000 
1965  2 19  2.6430  1.4000 
1965  2 20  2.5390  1.4000 
1965  2 21  2.3730  1.4000 
1965  2 22  2.1940  1.4000 
1965  2 23  2.0230  1.4000 
1965  2 24  1.8940  1.4000 
1965  2 25  1.8030  1.4000 
1965  2 26  1.7810  1.4000 
1965  2 27  1.8120  1.4000 
1965  2 28  1.9250  1.4000 
1965  3  1  2.0820  1.4000 
1965  3  2  2.2750  1.4000 
1965  3  3  2.4830  1.4000 
1965  3  4  2.6760  1.4000 
1965  3  5  2.8230  1.4000 
1965  3  6  2.8990  1.4000 
1965  3  7  2.8940  1.4000 
1965  3  8  2.8030  1.4000 
1965  3  9  2.6710  1.4000 
1965  3 10  2.5270  1.4000 
1965  3 11  2.4060  1.4000 
1965  3 12  2.3650  1.4000 
1965  3 13  2.4220  1.4000 
1965  3 14  2.5820  1.4000 
1965  3 15  2.8090  1.4000 
1965  3 16  3.0280  1.4000 
1965  3 17  3.1840  1.4000 
1965  3 18  3.2350  1.4000 
1965  3 19  3.1730  1.4000 
1965  3 20  3.0210  1.4000 
1965  3 21  2.8200  1.4000 
1965  3 22  2.6120  1.4000 
1965  3 23  2.4280  1.4000 
1965  3 24  2.2900  1.4000 
1965  3 25  2.2230  1.4000 
1965  3 26  2.2120  1.4000 
1965  3 27  2.2760  1.4000 
1965  3 28  2.3880  1.4000 
1965  3 29  2.5450  1.4000 
1965  3 30  2.7370  1.4000 
1965  3 31  2.9280  1.4000 
1965  4  1  3.0760  1.4000 
1965  4  2  3.1570  1.4000 
1965  4  3  3.1480  1.4000 
1965  4  4  3.0470  1.4000 
1965  4  5  2.8770  1.4000 
1965  4  6  2.6730  1.4000 
1965  4  7  2.5070  1.4000 
1965  4  8  2.4060  1.4000 
1965  4  9  2.4160  1.4000 
1965  4 10  2.5180  1.4000 
1965  4 11  2.6960  1.4000 
1965  4 12  2.9010  1.4000 
1965  4 13  3.0720  1.4000 
1965  4 14  3.1530  1.4000 
1965  4 15  3.1270  1.4000 
1965  4 16  3.0000  1.4000 
1965  4 17  2.7930  1.4000 
1965  4 18  2.5570  1.4000 
1965  4 19  2.3180  1.4000 
1965  4 20  2.1170  1.4000 
1965  4 21  1.9730  1.4000 
1965  4 22  1.9050  1.4000 
1965  4 23  1.9060  1.4000 
1965  4 24  1.9590  1.4000 
1965  4 25  2.0700  1.4000 
1965  4 26  2.2140  1.4000 
1965  4 27  2.3790  1.4000 
1965  4 28  2.5290  1.4000 
1965  4 29  2.6310  1.4000 
1965  4 30  2.6620  1.4000 
1965  5  1  2.5930  1.4000 
1965  5  2  2.4420  1.4000 
1965  5  3  2.2310  1.4000 
1965  5  4  2.0470  1.4000 
1965  5  5  1.9310  1.4000 
1965  5  6  1.9080  1.4000 
1965  5  7  1.9930  1.4000 
1965  5  8  2.1660  1.4000 
1965  5  9  2.3730  1.4000 
1965  5 10  2.5510  1.4000 
1965  5 11  2.6650  1.4000 
1965  5 12  2.6990  1.4000 
1965  5 13  2.6290  1.4000 
1965  5 14  2.4730  1.4000 
1965  5 15  2.2830  1.4000 
1965  5 16  2.0850  1.4000 
1965  5 17  1.9120  1.4000 
1965  5 18  1.7770  1.4000 
1965  5 19  1.7050  1.4000 
1965  5 20  1.7120  1.4000 
1965  5 21  1.7740  1.4000 
1965  5 22  1.8980  1.4000 
1965  5 23  2.0470  1.4000 
1965  5 24  2.2230  1.4000 
1965  5 25  2.3940  1.4000 
1965  5 26  2.5270  1.4000 
1965  5 27  2.6110  1.4000 
1965  5 28  2.5970  1.4000 
1965  5 29  2.4960  1.4000 
1965  5 30  2.3070  1.4000 
1965  5 31  2.1030  1.4000 
1965  6  1  1.9340  1.4000 
1965  6  2  1.8630  1.4000 
1965  6  3  1.9210  1.4000 
1965  6  4  2.0650  1.4000 
1965  6  5  2.2510  1.4000 
1965  6  6  2.4310  1.4000 
1965  6  7  2.5370  1.4000 
1965  6  8  2.5650  1.4000 
1965  6  9  2.5050  1.4000 
1965  6 10  2.3630  1.4000 
1965  6 11  2.1750  1.4000 
1965  6 12  1.9740  1.4000 
1965  6 13  1.7880  1.4000 
1965  6 14  1.6320  1.4000 
1965  6 15  1.5220  1.4000 
1965  6 16  1.4880  1.4000 
1965  6 17  1.5000  1.4000 
1965  6 18  1.5670  1.4000 
1965  6 19  1.6630  1.4000 
1965  6 20  1.7880  1.4000 
1965  6 21  1.9000  1.4000 
1965  6 22  2.0020  1.4000 
1965  6 23  2.0320  1.4000 
1965  6 24  2.0050  1.4000 
1965  6 25  1.9140  1.4000 
1965  6 26  1.7390  1.4000 
1965  6 27  1.5230  1.4000 
1965  6 28  1.3170  1.4000 
1965  6 29  1.1870  1.4000 
1965  6 30  1.1980  1.4000 
1965  7  1  1.3280  1.4000 
1965  7  2  1.5370  1.4000 
1965  7  3  1.7560  1.4000 
1965  7  4  1.9180  1.4000 
1965  7  5  1.9700  1.4000 
1965  7  6  1.9300  1.4000 
1965  7  7  1.8110  1.4000 
1965  7  8  1.6460  1.4000 
1965  7  9  1.4800  1.4000 
1965  7 10  1.3190  1.4000 
1965  7 11  1.1950  1.4000 
1965  7 12  1.1340  1.4000 
1965  7 13  1.1250  1.4000 
1965  7 14  1.1900  1.4000 
1965  7 15  1.3030  1.4000 
1965  7 16  1.4490  1.4000 
1965  7 17  1.6170  1.4000 
1965  7 18  1.7740  1.4000 
1965  7 19  1.9190  1.4000 
1965  7 20  2.0150  1.4000 
1965  7 21  2.0470  1.4000 
1965  7 22  2.0200  1.4000 
1965  7 23  1.9020  1.4000 
1965  7 24  1.7260  1.4000 
1965  7 25  1.5540  1.4000 
1965  7 26  1.4180  1.4000 
1965  7 27  1.3960  1.4000 
1965  7 28  1.5010  1.4000 
1965  7 29  1.7100  1.4000 
1965  7 30  1.9440  1.4000 
1965  7 31  2.1430  1.4000 
1965  8  1  2.2260  1.4000 
1965  8  2  2.1920  1.4000 
1965  8  3  2.0440  1.4000 
1965  8  4  1.8430  1.4000 
1965  8  5  1.6240  1.4000 
1965  8  6  1.4130  1.4000 
1965  8  7  1.2430  1.4000 
1965  8  8  1.1380  1.4000 
1965  8  9  1.0960  1.4000 
1965  8 10  1.1180  1.4000 
1965  8 11  1.2000  1.4000 
1965  8 12  1.3380  1.4000 
1965  8 13  1.5040  1.4000 
1965  8 14  1.6740  1.4000 
1965  8 15  1.8320  1.4000 
1965  8 16  1.9480  1.4000 
1965  8 17  2.0070  1.4000 
1965  8 18  2.0110  1.4000 
1965  8 19  1.9420  1.4000 
1965  8 20  1.8310  1.4000 
1965  8 21  1.6890  1.4000 
1965  8 22  1.5820  1.4000 
1965  8 23  1.5530  1.4000 
1965  8 24  1.6430  1.4000 
1965  8 25  1.8420  1.4000 
1965  8 26  2.1270  1.4000 
1965  8 27  2.4080  1.4000 
1965  8 28  2.5960  1.4000 
1965  8 29  2.6520  1.4000 
1965  8 30  2.5730  1.4000 
1965  8 31  2.3960  1.4000 
1965  9  1  2.1760  1.4000 
1965  9  2  1.9530  1.4000 
1965  9  3  1.7730  1.4000 
1965  9  4  1.6630  1.4000 
1965  9  5  1.6120  1.4000 
1965  9  6  1.6190  1.4000 
1965  9  7  1.6990  1.4000 
1965  9  8  1.8190  1.4000 
1965  9  9  1.9840  1.4000 
1965  9 10  2.1590  1.4000 
1965  9 11  2.3100  1.4000 
1965  9 12  2.4310  1.4000 
1965  9 13  2.4910  1.4000 
1965  9 14  2.4780  1.4000 
1965  9 15  2.4050  1.4000 
1965  9 16  2.2790  1.4000 
1965  9 17  2.1320  1.4000 
1965  9 18  2.0030  1.4000 
1965  9 19  1.9390  1.4000 
1965  9 20  1.9770  1.4000 
1965  9 21  2.1410  1.4000 
1965  9 22  2.4000  1.4000 
1965  9 23  2.6960  1.4000 
1965  9 24  2.9520  1.4000 
1965  9 25  3.0880  1.4000 
1965  9 26  3.0940  1.4000 
1965  9 27  2.9820  1.4000 
1965  9 28  2.7710  1.4000 
1965  9 29  2.5280  1.4000 
1965  9 30  2.3240  1.4000 
1965 10  1  2.1690  1.4000 
1965 10  2  2.0780  1.4000 
1965 10  3  2.0610  1.4000 
1965 10  4  2.1130  1.4000 
1965 10  5  2.2130  1.4000 
1965 10  6  2.3420  1.4000 
1965 10  7  2.4910  1.4000 
1965 10  8  2.6440  1.4000 
1965 10  9  2.7580  1.4000 
1965 10 10  2.8250  1.4000 
1965 10 11  2.8170  1.4000 
1965 10 12  2.7280  1.4000 
1965 10 13  2.5700  1.4000 
1965 10 14  2.3770  1.4000 
1965 10 15  2.1960  1.4000 
1965 10 16  2.0650  1.4000 
1965 10 17  2.0380  1.4000 
1965 10 18  2.1320  1.4000 
1965 10 19  2.3220  1.4000 
1965 10 20  2.5670  1.4000 
1965 10 21  2.8150  1.4000 
1965 10 22  2.9890  1.4000 
1965 10 23  3.0340  1.4000 
1965 10 24  2.9600  1.4000 
1965 10 25  2.7920  1.4000 
1965 10 26  2.5600  1.4000 
1965 10 27  2.3410  1.4000 
1965 10 28  2.1550  1.4000 
1965 10 29  2.0500  1.4000 
1965 10 30  2.0120  1.4000 
1965 10 31  2.0490  1.4000 
1965 11  1  2.1500  1.4000 
1965 11  2  2.2980  1.4000 
1965 11  3  2.4720  1.4000 
1965 11  4  2.6600  1.4000 
1965 11  5  2.8290  1.4000 
1965 11  6  2.9460  1.4000 
1965 11  7  3.0070  1.4000 
1965 11  8  2.9760  1.4000 
1965 11  9  2.8720  1.4000 
1965 11 10  2.7010  1.4000 
1965 11 11  2.5300  1.4000 
1965 11 12  2.3960  1.4000 
1965 11 13  2.3450  1.4000 
1965 11 14  2.4170  1.4000 
1965 11 15  2.5690  1.4000 
1965 11 16  2.7890  1.4000 
1965 11 17  3.0030  1.4000 
1965 11 18  3.1630  1.4000 
1965 11 19  3.2180  1.4000 
1965 11 20  3.1580  1.4000 
1965 11 21  2.9950  1.4000 
1965 11 22  2.7550  1.4000 
1965 11 23  2.5040  1.4000 
1965 11 24  2.2780  1.4000 
1965 11 25  2.1090  1.4000 
1965 11 26  2.0130  1.4000 
1965 11 27  1.9930  1.4000 
1965 11 28  2.0310  1.4000 
1965 11 29  2.1330  1.4000 
1965 11 30  2.2770  1.4000 
1965 12  1  2.4200  1.4000 
1965 12  2  2.5520  1.4000 
1965 12  3  2.6430  1.4000 
1965 12  4  2.6930  1.4000 
1965 12  5  2.6540  1.4000 
1965 12  6  2.5450  1.4000 
1965 12  7  2.3540  1.4000 
1965 12  8  2.1360  1.4000 
1965 12  9  1.9380  1.4000 
1965 12 10  1.8000  1.4000 
1965 12 11  1.7900  1.4000 
1965 12 12  1.9040  1.4000 
1965 12 13  2.1010  1.4000 
1965 12 14  2.3160  1.4000 
1965 12 15  2.4770  1.4000 
1965 12 16  2.5440  1.4000 
1965 12 17  2.5120  1.4000 
1965 12 18  2.3940  1.4000 
1965 12 19  2.2110  1.4000 
1965 12 20  2.0220  1.4000 
1965 12 21  1.8470  1.4000 
1965 12 22  1.7180  1.4000 
1965 12 23  1.6440  1.4000 
1965 12 24  1.6530  1.4000 
1965 12 25  1.7410  1.4000 
1965 12 26  1.8860  1.4000 
1965 12 27  2.0490  1.4000 
1965 12 28  2.2260  1.4000 
1965 12 29  2.3950  1.4000 
1965 12 30  2.5260  1.4000 
1965 12 31  2.6050  1.4000 
1966  1  1  2.6390  1.4000 
1966  1  2  2.5960  1.4000 
1966  1  3  2.4830  1.4000 
1966  1  4  2.3100  1.4000 
1966  1  5  2.1390  1.4000 
1966  1  6  2.0210  1.4000 
1966  1  7  2.0120  1.4000 
1966  1  8  2.1320  1.4000 
1966  1  9  2.3620  1.4000 
1966  1 10  2.6160  1.4000 
1966  1 11  2.8340  1.4000 
1966  1 12  2.9360  1.4000 
1966  1 13  2.9220  1.4000 
1966  1 14  2.7970  1.4000 
1966  1 15  2.5910  1.4000 
1966  1 16  2.3710  1.4000 
1966  1 17  2.1670  1.4000 
1966  1 18  2.0080  1.4000 
1966  1 19  1.9110  1.4000 
1966  1 20  1.8860  1.4000 
1966  1 21  1.9280  1.4000 
1966  1 22  2.0300  1.4000 
1966  1 23  2.1750  1.4000 
1966  1 24  2.3390  1.4000 
1966  1 25  2.4980  1.4000 
1966  1 26  2.6400  1.4000 
1966  1 27  2.7290  1.4000 
1966  1 28  2.7750  1.4000 
1966  1 29  2.7730  1.4000 
1966  1 30  2.7030  1.4000 
1966  1 31  2.5830  1.4000 
1966  2  1  2.4320  1.4000 
1966  2  2  2.3070  1.4000 
1966  2  3  2.2580  1.4000 
1966  2  4  2.3350  1.4000 
1966  2  5  2.5490  1.4000 
1966  2  6  2.8280  1.4000 
1966  2  7  3.0970  1.4000 
1966  2  8  3.2600  1.4000 
1966  2  9  3.2890  1.4000 
1966  2 10  3.1730  1.4000 
1966  2 11  2.9450  1.4000 
1966  2 12  2.6760  1.4000 
1966  2 13  2.4190  1.4000 
1966  2 14  2.2130  1.4000 
1966  2 15  2.0660  1.4000 
1966  2 16  1.9930  1.4000 
1966  2 17  1.9920  1.4000 
1966  2 18  2.0320  1.4000 
1966  2 19  2.1290  1.4000 
1966  2 20  2.2620  1.4000 
1966  2 21  2.3870  1.4000 
1966  2 22  2.5070  1.4000 
1966  2 23  2.5640  1.4000 
1966  2 24  2.5830  1.4000 
1966  2 25  2.5410  1.4000 
1966  2 26  2.4530  1.4000 
1966  2 27  2.3290  1.4000 
1966  2 28  2.1920  1.4000 
1966  3  1  2.0680  1.4000 
1966  3  2  2.0060  1.4000 
1966  3  3  2.0530  1.4000 
1966  3  4  2.2300  1.4000 
1966  3  5  2.5260  1.4000 
1966  3  6  2.8620  1.4000 
1966  3  7  3.1470  1.4000 
1966  3  8  3.3000  1.4000 
1966  3  9  3.2870  1.4000 
1966  3 10  3.1310  1.4000 
1966  3 11  2.8910  1.4000 
1966  3 12  2.6390  1.4000 
1966  3 13  2.4100  1.4000 
1966  3 14  2.2660  1.4000 
1966  3 15  2.1860  1.4000 
1966  3 16  2.1840  1.4000 
1966  3 17  2.2610  1.4000 
1966  3 18  2.3790  1.4000 
1966  3 19  2.5390  1.4000 
1966  3 20  2.6980  1.4000 
1966  3 21  2.8510  1.4000 
1966  3 22  2.9640  1.4000 
1966  3 23  3.0090  1.4000 
1966  3 24  2.9970  1.4000 
1966  3 25  2.9290  1.4000 
1966  3 26  2.8010  1.4000 
1966  3 27  2.6470  1.4000 
1966  3 28  2.5020  1.4000 
1966  3 29  2.4070  1.4000 
1966  3 30  2.4010  1.4000 
1966  3 31  2.5040  1.4000 
1966  4  1  2.7320  1.4000 
1966  4  2  3.0250  1.4000 
