dates 1 2 3 
2023.2626712329 1019.8 0.2 0
2023.2630136986 1019 3.4 0.2
2023.2633561644 1017.4 4.7 0.2
2023.2636986301 1015.8 3.9 0.2
2023.2640410959 1015.8 0 0.2
2023.2643835616 1015.8 -0.3 0.2
2023.2647260274 1014.8 -0.4 0.2
2023.2650684932 1013.6 -0.8 0.2
2023.2654109589 1013.9 -0.5 0.2
2023.2657534247 1013.2 1.1 7.3
2023.2660958904 1011.4 1.4 7.3
2023.2664383562 1008.9 0.6 7.3
2023.2667808219 1007.8 -0.2 7.3
2023.2671232877 1005.8 -0.5 7.3
2023.2674657534 1004.7 -0.3 7.3
2023.2678082192 1004 -0.3 7.3
2023.2681506849 1003.4 0.1 7.3
2023.2684931507 1001.2 0.5 30.5
2023.2688356164 998.3 0.9 30.5
2023.2691780822 994.7 0 30.5
2023.2695205479 991.8 0.1 30.5
2023.2698630137 987.6 0 30.5
2023.2702054795 981.2 0.3 30.5
2023.2705479452 976.6 0.8 30.5
2023.270890411 973.3 0.8 30.5
2023.2712328767 970.6 2.1 2.8
2023.2715753425 970.4 3.6 2.8
2023.2719178082 970.1 5.5 2.8
2023.272260274 971 2.4 2.8
2023.2726027397 972.5 2 2.8
2023.2729452055 973.9 0.6 2.8
2023.2732876712 975.9 -0.3 2.8
2023.273630137 978.3 1.6 2.8
2023.2739726027 980.7 3.5 0
2023.2743150685 983.1 2.4 0
2023.2746575342 986 1.7 0
2023.275 989.3 0.3 0
2023.2753424658 991.9 -1.5 0
2023.2756849315 994.5 -2.2 0
2023.2760273973 998.1 -2.9 0
2023.276369863 1002.2 -0.7 0
2023.2767123288 1005.3 2.5 0.3
2023.2770547945 1007.3 4.6 0.3
2023.2773972603 1009 3.3 0.3
2023.277739726 1012 1.1 0.3
2023.2780821918 1014.6 -0.4 0.3
2023.2784246575 1016.8 0 0.3
2023.2787671233 1018.7 -0.1 0.3
2023.279109589 1020.6 0.1 0.3
2023.2794520548 1021.8 0.9 8.5
2023.2797945205 1022.6 0.4 8.5
2023.2801369863 1022.3 -0.9 8.5
2023.2804794521 1023.2 -1.2 8.5
2023.2808219178 1020.6 0.4 8.5
2023.2811643836 1018.2 0.4 8.5
2023.2815068493 1016.5 -0.7 8.5
2023.2818493151 1016.2 0.2 8.5
2023.2821917808 1016.3 3.2 0.3
2023.2825342466 1016.5 3.9 0.3
2023.2828767123 1016.5 4.3 0.3
2023.2832191781 1018 1.7 0.3
2023.2835616438 1019 1.4 0.3
2023.2839041096 1018.9 1.1 0.3
2023.2842465753 1018.7 -1.1 0.3
2023.2845890411 1018.8 0.2 0.3
2023.2849315068 1017.4 1.6 5.3
2023.2852739726 1015.4 2.4 5.3
2023.2856164384 1012.7 2 5.3
2023.2859589041 1012.2 1.7 5.3
2023.2863013699 1012.6 0.9 5.3
2023.2866438356 1013.9 -0.1 5.3
2023.2869863014 1014.9 0.1 5.3
2023.2873287671 1017 0.9 5.3
2023.2876712329 1017.7 3.1 0
2023.2880136986 1017.8 3.9 0
2023.2883561644 1017.4 3.6 0
2023.2886986301 1017.4 0 0
2023.2890410959 1017.4 -0.5 0
2023.2893835616 1015.4 -0.5 0
2023.2897260274 1013.4 -0.4 0
2023.2900684932 1009.6 -0.3 0
2023.2904109589 1004.8 2.2 16.7
2023.2907534247 1000.2 1.4 16.7
2023.2910958904 997 2.5 16.7
2023.2914383562 996 3.5 16.7
2023.2917808219 996.6 3.1 16.7
2023.2921232877 995.6 1.5 16.7
2023.2924657534 995.3 1.2 16.7
2023.2928082192 993.1 0.4 16.7
2023.2931506849 989.2 1.4 25.6
2023.2934931507 985.8 1.8 25.6
2023.2938356164 982.8 0 25.6
2023.2941780822 980.3 0 25.6
2023.2945205479 977.4 0.3 25.6
2023.2948630137 974.1 0.2 25.6
2023.2952054795 972.4 0 25.6
2023.2955479452 973.7 0.8 25.6
2023.295890411 975.8 4.4 1.2
2023.2962328767 977.4 4.4 1.2
2023.2965753425 979.5 4 1.2
2023.2969178082 981.7 3.1 1.2
2023.297260274 983.5 2.7 1.2
2023.2976027397 985.3 1.7 1.2
2023.2979452055 987 1.7 1.2
2023.2982876712 988.1 3.7 1.2
2023.298630137 989.4 6.6 0
2023.2989726027 990.6 8 0
2023.2993150685 993.1 6.1 0
2023.2996575342 996.7 2.2 0
2023.3 999.7 0.7 0
2023.3003424658 1002 0.9 0
2023.3006849315 1004 0.8 0
2023.3010273973 1005.6 1.8 0
2023.301369863 1006.8 3.3 1
2023.3017123288 1007.6 1 1
2023.3020547945 1008.2 1.3 1
2023.3023972603 1007 0.8 1
2023.302739726 1005.5 1.8 1
2023.3030821918 1003.4 1 1
2023.3034246575 1001 1.3 1
2023.3037671233 998.9 1.6 1
2023.304109589 996.3 2.6 2.9
2023.3044520548 994.4 2.4 2.9
2023.3047945205 992.6 4.1 2.9
2023.3051369863 991.6 3.3 2.9
2023.3054794521 989.7 1.8 2.9
2023.3058219178 987.5 1.7 2.9
2023.3061643836 985.9 1.8 2.9
2023.3065068493 984.8 1.7 2.9
2023.3068493151 982.3 3 0
2023.3071917808 980.1 4.1 0
2023.3075342466 979.7 4.5 0
2023.3078767123 980.1 3.1 0
2023.3082191781 981.5 0.9 0
2023.3085616438 982.8 1.2 0
2023.3089041096 984.2 0.3 0
2023.3092465753 986.5 1.3 0
2023.3095890411 987.9 3.5 0
2023.3099315068 989.6 4.1 0
2023.3102739726 991.7 2.4 0
2023.3106164384 993.8 0.5 0
2023.3109589041 995.9 -0.4 0
2023.3113013699 997 0 0
2023.3116438356 998.3 -1.7 0
2023.3119863014 999.2 2.2 0
2023.3123287671 1000.1 4.3 0
2023.3126712329 1000.8 6.1 0
2023.3130136986 1002.2 5 0
2023.3133561644 1005 1.6 0
2023.3136986301 1007.3 0.2 0
2023.3140410959 1009.3 -1.1 0
2023.3143835616 1010.7 -0.2 0
2023.3147260274 1012.2 4 0
2023.3150684932 1013.3 4.5 0
2023.3154109589 1015.3 5.6 0
2023.3157534247 1017.2 5.5 0
2023.3160958904 1019.9 1.9 0
2023.3164383562 1022.1 0.5 0
2023.3167808219 1023.2 -0.6 0
2023.3171232877 1023.2 -1.2 0
2023.3174657534 1023.1 1.2 0
2023.3178082192 1020.5 6.6 0
2023.3181506849 1018.6 5.6 0
2023.3184931507 1017.3 4.5 0
2023.3188356164 1016 2.8 0
2023.3191780822 1012.6 2.9 0
2023.3195205479 1009.6 2.8 0
2023.3198630137 1008.2 0.6 0
2023.3202054795 1006.8 2.2 0
2023.3205479452 1005.8 2.9 0
2023.320890411 1005.9 3.8 0
2023.3212328767 1007.9 2.3 0
2023.3215753425 1010.2 1.7 0
2023.3219178082 1013.3 1.2 0
2023.322260274 1015.1 0.1 0
2023.3226027397 1017.4 -0.8 0
2023.3229452055 1018.9 1.6 0
2023.3232876712 1019.3 2.8 0
2023.323630137 1019.3 3.8 0
2023.3239726027 1018.7 3.2 0
2023.3243150685 1019 1 0
2023.3246575342 1019.4 -1.4 0
2023.325 1019.7 -0.6 0
2023.3253424658 1019.3 -2.1 0
2023.3256849315 1019.4 1.9 0
2023.3260273973 1019.1 5.2 0.3
2023.326369863 1018.3 6.9 0.3
2023.3267123288 1017.1 7.1 0.3
2023.3270547945 1017.7 3.6 0.3
2023.3273972603 1017.2 0.4 0.3
2023.327739726 1015.6 0.5 0.3
2023.3280821918 1013.7 0.3 0.3
2023.3284246575 1012 -0.1 0.3
2023.3287671233 1008.2 -0.5 15
2023.329109589 1003.4 -0.2 15
2023.3294520548 1000 0.1 15
2023.3297945205 996.9 2.1 15
2023.3301369863 994.6 1.8 15
2023.3304794521 992.8 -0.2 15
2023.3308219178 992.3 -0.5 15
2023.3311643836 992.9 2.5 15
2023.3315068493 993.9 4.5 0.5
2023.3318493151 994.6 5.7 0.5
2023.3321917808 996.4 3.2 0.5
2023.3325342466 998.2 2.7 0.5
2023.3328767123 999.7 2.3 0.5
2023.3332191781 1000.8 1.6 0.5
2023.3335616438 1002.3 1 0.5
2023.3339041096 1003.6 2.3 0.5
2023.3342465753 1004.2 5 0
2023.3345890411 1005.4 5.7 0
2023.3349315068 1007.5 3.4 0
2023.3352739726 1009.3 2.7 0
2023.3356164384 1011.2 2.3 0
2023.3359589041 1011.9 1.4 0
2023.3363013699 1012.7 1.1 0
2023.3366438356 1013 3 0
2023.3369863014 1012.9 5.4 1.7
2023.3373287671 1011.3 6.6 1.7
2023.3376712329 1010.6 6 1.7
2023.3380136986 1010.6 1.4 1.7
2023.3383561644 1010.6 1.1 1.7
2023.3386986301 1009.7 1.2 1.7
2023.3390410959 1009 0.3 1.7
2023.3393835616 1008.4 0.5 1.7
2023.3397260274 1007.4 1.5 4.7
2023.3400684932 1006 1 4.7
2023.3404109589 1004.2 1.8 4.7
2023.3407534247 1004.2 2.5 4.7
2023.3410958904 1003.4 2.5 4.7
2023.3414383562 1003 0.7 4.7
2023.3417808219 1002.5 0.1 4.7
2023.3421232877 1002.2 2.7 4.7
2023.3424657534 1001.5 2.7 0.4
2023.3428082192 1000.2 5.2 0.4
2023.3431506849 999.8 4.8 0.4
2023.3434931507 1000.3 2.5 0.4
2023.3438356164 1000.1 1.9 0.4
2023.3441780822 999.4 0 0.4
2023.3445205479 999 0.3 0.4
2023.3448630137 998.9 5 0.4
2023.3452054795 998.7 9.2 0
2023.3455479452 999.1 10 0
2023.345890411 1000.3 8.4 0
2023.3462328767 1002.1 6.8 0
2023.3465753425 1004.7 0.9 0
2023.3469178082 1006.4 0.7 0
2023.347260274 1008.1 1.8 0
2023.3476027397 1009.5 5.8 0
2023.3479452055 1010.9 8.8 0
2023.3482876712 1013 7.5 0
2023.348630137 1014.5 5.9 0
2023.3489726027 1017 3.3 0
2023.3493150685 1018.6 2.8 0
2023.3496575342 1018.5 2.6 0
2023.35 1017.9 2.3 0
2023.3503424658 1015.8 3.4 0
2023.3506849315 1012.6 4.1 0.3
2023.3510273973 1008.5 4.4 0.3
2023.351369863 1005.7 3.4 0.3
2023.3517123288 1005.8 3.8 0.3
2023.3520547945 1009.3 1 0.3
2023.3523972603 1013.3 0.6 0.3
2023.352739726 1015.8 -1.2 0.3
2023.3530821918 1018.6 4.8 0.3
2023.3534246575 1019.9 7.5 0
2023.3537671233 1020.7 8.9 0
2023.354109589 1022.2 7.5 0
2023.3544520548 1023.7 4.8 0
2023.3547945205 1024.9 2.1 0
2023.3551369863 1023.6 0.8 0
2023.3554794521 1026.3 1.1 0
2023.3558219178 1026.4 1.3 0
2023.3561643836 1024.9 2.9 3.1
2023.3565068493 1022.7 5 3.1
2023.3568493151 1019.3 4 3.1
2023.3571917808 1016.2 1 3.1
2023.3575342466 1012.2 3.2 3.1
2023.3578767123 1008.7 2 3.1
2023.3582191781 1005.5 0.4 3.1
2023.3585616438 1003.9 2.7 3.1
2023.3589041096 1002.9 4.9 0.1
2023.3592465753 1002.2 4.7 0.1
2023.3595890411 1001.4 4.5 0.1
2023.3599315068 1001.6 3.7 0.1
2023.3602739726 1001.6 2.6 0.1
2023.3606164384 1001.1 1.6 0.1
2023.3609589041 1000.8 1.3 0.1
2023.3613013699 1000 4.7 0.1
2023.3616438356 999 8.8 0
2023.3619863014 998.6 11.3 0
2023.3623287671 999.9 11.4 0
2023.3626712329 1003.1 7.7 0
2023.3630136986 1005.5 4.3 0
2023.3633561644 1007.2 1 0
2023.3636986301 1008.2 2 0
2023.3640410959 1009.3 6.2 0
2023.3643835616 1009.1 12.2 0
2023.3647260274 1009.1 12.8 0
2023.3650684932 1009.1 16.4 0
2023.3654109589 1007.7 13 0
2023.3657534247 1011.4 10.2 0
2023.3660958904 1011.5 9.2 0
2023.3664383562 1012.7 9 0
2023.3667808219 1014.3 12.7 0
2023.3671232877 1015.4 15.3 0
2023.3674657534 1016.6 17.5 0
2023.3678082192 1017 17.3 0
2023.3681506849 1019.1 13.9 0
2023.3684931507 1020.8 8.5 0
2023.3688356164 1022.8 6.9 0
2023.3691780822 1024.1 5.8 0
2023.3695205479 1026.5 7.3 0
2023.3698630137 1027.1 10.9 0
2023.3702054795 1027.5 10.9 0
2023.3705479452 1028.3 9 0
2023.370890411 1030.4 6.1 0
2023.3712328767 1031.8 5.9 0
2023.3715753425 1032.4 3.6 0
2023.3719178082 1032.4 2.1 0
2023.372260274 1032.6 4.3 0
2023.3726027397 1031.7 7.1 0
2023.3729452055 1031 6.5 0
2023.3732876712 1030.8 4.3 0
2023.373630137 1031.7 3 0
2023.3739726027 1031.7 2.5 0
2023.3743150685 1031.2 2.1 0
2023.3746575342 1030.4 0.9 0
2023.375 1029.7 4.8 0
2023.3753424658 1029.2 3.6 0.9
2023.3756849315 1029.2 3.1 0.9
2023.3760273973 1029.1 3.9 0.9
2023.376369863 1028.8 3.9 0.9
2023.3767123288 1029.1 3.5 0.9
2023.3770547945 1028.3 2.9 0.9
2023.3773972603 1028.3 2.9 0.9
2023.377739726 1028.3 3.3 0.9
2023.3780821918 1027.4 4.2 0
2023.3784246575 1026.7 3.6 0
2023.3787671233 1026.2 3.1 0
2023.379109589 1024.7 3 0
2023.3794520548 1024.7 2.9 0
2023.3797945205 1023.6 2.5 0
2023.3801369863 1022.6 2.8 0
2023.3804794521 1021.9 2.9 0
2023.3808219178 1021.5 3.7 20.2
2023.3811643836 1020.6 3 20.2
2023.3815068493 1019.9 2.3 20.2
2023.3818493151 1019.3 1.5 20.2
2023.3821917808 1019.3 0.1 20.2
2023.3825342466 1018.1 0.1 20.2
2023.3828767123 1018.1 0.1 20.2
2023.3832191781 1018.1 1.5 20.2
2023.3835616438 1017.8 4.5 1.1
2023.3839041096 1017.5 6.4 1.1
2023.3842465753 1017.1 5.4 1.1
2023.3845890411 1018.2 4.5 1.1
2023.3849315068 1018.9 2.9 1.1
2023.3852739726 1018.6 2.5 1.1
2023.3856164384 1018.6 2.4 1.1
2023.3859589041 1018.7 2.7 1.1
2023.3863013699 1018.6 3 4.9
2023.3866438356 1018 2.4 4.9
2023.3869863014 1017.5 1.8 4.9
2023.3873287671 1016.9 1.1 4.9
2023.3876712329 1015.3 1.3 4.9
2023.3880136986 1012.6 1.3 4.9
2023.3883561644 1009.9 1.8 4.9
2023.3886986301 1007.8 2.1 4.9
2023.3890410959 1005.8 3.4 2
2023.3893835616 1003.9 5.5 2
2023.3897260274 1002.4 5.3 2
2023.3900684932 1002 3.3 2
2023.3904109589 1002.8 2 2
2023.3907534247 1003 1.5 2
2023.3910958904 1003.6 1.6 2
2023.3914383562 1004.7 4.1 2
2023.3917808219 1004.2 8 0
2023.3921232877 1004 10.2 0
2023.3924657534 1004.3 9.4 0
2023.3928082192 1006.2 7.5 0
2023.3931506849 1007.3 5.5 0
2023.3934931507 1007.6 2.1 0
2023.3938356164 1008.6 4.1 0
2023.3941780822 1009.1 8.1 0
2023.3945205479 1007.7 12.1 0.9
2023.3948630137 1008.5 12 0.9
2023.3952054795 1008.6 12.2 0.9
2023.3955479452 1009.5 9.3 0.9
2023.395890411 1010.8 7.6 0.9
2023.3962328767 1011.5 5.7 0.9
2023.3965753425 1011.8 5.2 0.9
2023.3969178082 1013.1 8.7 0.9
2023.397260274 1012.9 11.1 0
2023.3976027397 1012.5 12.6 0
2023.3979452055 1013 13.7 0
2023.3982876712 1013.6 10.5 0
2023.398630137 1014.4 7.2 0
2023.3989726027 1013.5 6.3 0
2023.3993150685 1013.4 7.6 0
2023.3996575342 1013.1 9.8 0
2023.4 1011.6 14.5 0
2023.4003424658 1009.6 15.1 0
2023.4006849315 1010.1 15.1 0
2023.4010273973 1012 8.7 0
2023.401369863 1013.8 5.7 0
2023.4017123288 1012.8 5.4 0
2023.4020547945 1012.4 5.7 0
2023.4023972603 1012 8.3 0
2023.402739726 1011.2 8.6 0.9
2023.4030821918 1011 7.7 0.9
2023.4034246575 1010.6 8.7 0.9
2023.4037671233 1011.1 8.8 0.9
2023.404109589 1012.1 7.8 0.9
2023.4044520548 1012.7 7 0.9
2023.4047945205 1013 6 0.9
2023.4051369863 1013.7 9.3 0.9
2023.4054794521 1014.3 8.9 22.5
2023.4058219178 1014.7 7 22.5
2023.4061643836 1014.8 5.9 22.5
2023.4065068493 1014.8 5.9 22.5
2023.4068493151 1014.2 5.7 22.5
2023.4071917808 1012.8 5.2 22.5
2023.4075342466 1012.5 5 22.5
2023.4078767123 1012.4 6.9 22.5
2023.4082191781 1012.9 7.6 14.2
2023.4085616438 1013.7 7.2 14.2
2023.4089041096 1014.4 6.9 14.2
2023.4092465753 1014.1 7.2 14.2
2023.4095890411 1013.2 7.9 14.2
2023.4099315068 1013.1 6.9 14.2
2023.4102739726 1012.1 6.6 14.2
2023.4106164384 1011.6 6.2 14.2
2023.4109589041 1009.3 6.6 17.9
2023.4113013699 1005.3 6.4 17.9
2023.4116438356 1001.7 6.8 17.9
2023.4119863014 1000.3 6.7 17.9
2023.4123287671 1000.1 3.5 17.9
2023.4126712329 998 3.7 17.9
2023.4130136986 999.5 4.1 17.9
2023.4133561644 1001.2 4.4 17.9
2023.4136986301 1001.8 5.2 5.5
2023.4140410959 1002.3 5.6 5.5
2023.4143835616 1002.5 5.5 5.5
2023.4147260274 1003.2 5.1 5.5
2023.4150684932 1004 4.6 5.5
2023.4154109589 1004.5 4.3 5.5
2023.4157534247 1005 4.4 5.5
2023.4160958904 1005.9 5.6 5.5
2023.4164383562 1006.3 7.8 1
2023.4167808219 1006.3 7.7 1
2023.4171232877 1005.9 7.3 1
2023.4174657534 1006.6 4.5 1
2023.4178082192 1007.4 3.8 1
2023.4181506849 1007.1 3.4 1
2023.4184931507 1006.9 3.8 1
2023.4188356164 1006.8 5.4 1
2023.4191780822 1007.3 5.1 7.7
2023.4195205479 1006.1 5.2 7.7
2023.4198630137 1004.8 4.5 7.7
2023.4202054795 1003.2 4.7 7.7
2023.4205479452 1000.7 4.3 7.7
2023.420890411 997.2 3.8 7.7
2023.4212328767 993 3.1 7.7
2023.4215753425 989.4 2.8 7.7
2023.4219178082 985.3 7.2 0.7
2023.422260274 981.3 6.4 0.7
2023.4226027397 979 6.7 0.7
2023.4229452055 979 6.6 0.7
2023.4232876712 980.9 4.4 0.7
2023.423630137 982.1 4.6 0.7
2023.4239726027 983.2 5 0.7
2023.4243150685 982.8 10.6 0.7
2023.4246575342 982.3 13.1 2.5
2023.425 982.9 13.8 2.5
2023.4253424658 984.5 10.5 2.5
2023.4256849315 986.6 6.1 2.5
2023.4260273973 987.3 4.6 2.5
2023.426369863 987.4 4.3 2.5
2023.4267123288 987.3 4.3 2.5
2023.4270547945 988.2 6.4 2.5
2023.4273972603 989.3 9.4 0
2023.427739726 990.7 9.7 0
2023.4280821918 991.7 10.7 0
2023.4284246575 994.1 8.8 0
2023.4287671233 996.3 7.2 0
2023.429109589 998.8 7.1 0
2023.4294520548 1000.6 8.4 0
2023.4297945205 1002.5 12 0
2023.4301369863 1003.5 14.7 0
2023.4304794521 1005.9 12.5 0
2023.4308219178 1008.4 10.8 0
2023.4311643836 1010.5 9.2 0
2023.4315068493 1012.1 5.8 0
2023.4318493151 1013.6 5.8 0
2023.4321917808 1014.7 4.7 0
2023.4325342466 1013.9 9.5 0
2023.4328767123 1012.8 13.5 0
2023.4332191781 1012.5 13.7 0
2023.4335616438 1013 15 0
2023.4339041096 1013.9 13.2 0
2023.4342465753 1014.4 7.7 0
2023.4345890411 1014.6 10.1 0
2023.4349315068 1014.8 9.9 0
2023.4352739726 1015.4 13.4 0
2023.4356164384 1015.8 13.9 0
2023.4359589041 1016 15.1 0
2023.4363013699 1016.3 13.5 0
2023.4366438356 1016.3 12.1 0
2023.4369863014 1016.6 7 0
2023.4373287671 1015.9 8 0
2023.4376712329 1015.2 9.7 0
2023.4380136986 1014.4 15.6 0
2023.4383561644 1012.8 21.3 0
2023.4386986301 1011.8 22.5 0
2023.4390410959 1011.5 19.1 0
2023.4393835616 1012.2 15.2 0
2023.4397260274 1012.6 11.2 0
2023.4400684932 1012.3 10.4 0
2023.4404109589 1012.4 9 0
2023.4407534247 1011.5 15.7 0
2023.4410958904 1010.3 20.7 0
2023.4414383562 1009.5 20.9 0
2023.4417808219 1009.1 21 0
2023.4421232877 1010.2 16.2 0
2023.4424657534 1011.3 10.8 0
2023.4428082192 1011.3 9.7 0
2023.4431506849 1011.7 9.4 0
2023.4434931507 1011.3 14 0
2023.4438356164 1009.8 19 0
2023.4441780822 1009.2 19.9 0
2023.4445205479 1008.8 19.4 0
2023.4448630137 1009.2 16.9 0
2023.4452054795 1010.1 12 0
2023.4455479452 1009.9 10.6 0
2023.445890411 1010.1 10.1 0
2023.4462328767 1010.2 15.1 0
2023.4465753425 1009.4 21.1 0
2023.4469178082 1009.1 20.6 0
2023.447260274 1009 22.2 0
2023.4476027397 1010 19.4 0
2023.4479452055 1011.2 14.1 0
2023.4482876712 1011.5 12.8 0
2023.448630137 1011.5 11.9 0
2023.4489726027 1011.9 17.1 0
2023.4493150685 1011 23.5 0
2023.4496575342 1010.8 24.7 0
2023.45 1010.5 24 0
2023.4503424658 1011.3 18.7 0
2023.4506849315 1013.4 11.7 0
2023.4510273973 1013.8 8.7 0
2023.451369863 1013.9 7.8 0
2023.4517123288 1013.7 13.6 0
2023.4520547945 1012.8 17.1 0
2023.4523972603 1011.4 17.9 0
2023.452739726 1010.4 19.5 0
2023.4530821918 1011.1 15.6 0
2023.4534246575 1011.8 13.5 0
2023.4537671233 1011.7 11.3 0
2023.454109589 1011.7 11.2 0
2023.4544520548 1011.5 16.4 0
2023.4547945205 1010.5 20 6.6
2023.4551369863 1009.2 19.8 6.6
2023.4554794521 1008.1 18.8 6.6
2023.4558219178 1007.5 16.1 6.6
2023.4561643836 1007.9 12.8 6.6
2023.4565068493 1006.3 10.7 6.6
2023.4568493151 1005.5 10.4 6.6
2023.4571917808 1004.8 11.5 6.6
2023.4575342466 1004.2 11.3 0.8
2023.4578767123 1003.7 10.6 0.8
2023.4582191781 1002.9 11.5 0.8
2023.4585616438 1003.7 9 0.8
2023.4589041096 1004.8 7.7 0.8
2023.4592465753 1005.3 6.9 0.8
2023.4595890411 1005.9 7.2 0.8
2023.4599315068 1007.1 7.2 0.8
2023.4602739726 1007.9 10.5 13.2
2023.4606164384 1009.3 7.7 13.2
2023.4609589041 1010 8.4 13.2
2023.4613013699 1010.2 7.2 13.2
2023.4616438356 1010.4 7.2 13.2
2023.4619863014 1010.1 6.4 13.2
2023.4623287671 1009.5 6.5 13.2
2023.4626712329 1009.3 7.6 13.2
2023.4630136986 1008.7 10.5 14.3
2023.4633561644 1008 8.9 14.3
2023.4636986301 1007.6 8.6 14.3
2023.4640410959 1008 7.5 14.3
2023.4643835616 1008.8 6.4 14.3
2023.4647260274 1008.6 5.9 14.3
2023.4650684932 1009.1 5.8 14.3
2023.4654109589 1009.4 7.1 14.3
2023.4657534247 1009.3 7.4 0.1
2023.4660958904 1008.9 8.5 0.1
2023.4664383562 1008.9 7.8 0.1
2023.4667808219 1007.6 7.4 0.1
2023.4671232877 1006.2 7.1 0.1
2023.4674657534 1003.6 5.6 0.1
2023.4678082192 1000.7 6.3 0.1
2023.4681506849 997.7 9.4 0.1
2023.4684931507 996.3 11.6 5.3
2023.4688356164 997.2 10.2 5.3
2023.4691780822 999.1 9.3 5.3
2023.4695205479 1001.6 7.3 5.3
2023.4698630137 1003.4 7 5.3
2023.4702054795 1003.9 6.8 5.3
2023.4705479452 1005.3 6.9 5.3
2023.470890411 1007 8.7 5.3
2023.4712328767 1007.7 10.6 0
2023.4715753425 1008.7 12.3 0
2023.4719178082 1010 12.1 0
2023.472260274 1011.2 10.6 0
2023.4726027397 1012.5 7.8 0
2023.4729452055 1012.7 6.5 0
2023.4732876712 1012.1 6 0
2023.473630137 1013.2 14.5 0
2023.4739726027 1012.5 20.5 0
2023.4743150685 1011 23.4 0
2023.4746575342 1009.5 22.9 0
2023.475 1009.3 21 0
2023.4753424658 1009.8 16.2 0
2023.4756849315 1009.3 12.7 0
2023.4760273973 1008.7 13.7 0
2023.476369863 1007.8 15.6 0
2023.4767123288 1007.1 23.4 0
2023.4770547945 1006.6 23.9 0
2023.4773972603 1008.1 20.6 0
2023.477739726 1008.7 16.5 0
2023.4780821918 1009.1 12.6 0
2023.4784246575 1008.5 9.7 0
2023.4787671233 1007.2 10.7 0
2023.479109589 1006.4 16.6 0
2023.4794520548 1005.7 19.8 0
2023.4797945205 1005.3 22.5 0
2023.4801369863 1006 21.5 0
2023.4804794521 1007.5 17.5 0
2023.4808219178 1009.5 12.9 0
2023.4811643836 1009.7 11.1 0
2023.4815068493 1010.2 10.2 0
2023.4818493151 1010.1 16.2 0
2023.4821917808 1009.8 19.1 0
2023.4825342466 1009.6 21.8 0
2023.4828767123 1009.9 20.8 0
2023.4832191781 1010.7 17.3 0
2023.4835616438 1012.2 12 0
2023.4839041096 1012.3 10.4 0
2023.4842465753 1012.6 10.6 0
2023.4845890411 1012.3 17.7 0
2023.4849315068 1010.1 22.4 0.5
2023.4852739726 1009.9 24.2 0.5
2023.4856164384 1009.1 25 0.5
2023.4859589041 1009.7 21.4 0.5
2023.4863013699 1010.2 17.3 0.5
2023.4866438356 1010.6 15.4 0.5
2023.4869863014 1009.9 14 0.5
2023.4873287671 1009.4 15.1 0.5
2023.4876712329 1008.2 17.9 0.2
2023.4880136986 1007.3 18.8 0.2
2023.4883561644 1006.4 15.7 0.2
2023.4886986301 1006.6 13.3 0.2
2023.4890410959 1006.8 9.7 0.2
2023.4893835616 1006.7 9.9 0.2
2023.4897260274 1006.8 9.6 0.2
2023.4900684932 1006.8 12.9 0.2
2023.4904109589 1007.3 13.8 0
2023.4907534247 1006.6 17.2 0
2023.4910958904 1007.9 13 0
2023.4914383562 1009.2 11 0
2023.4917808219 1010.5 9.7 0
2023.4921232877 1010.7 10.1 0
2023.4924657534 1011.1 10.1 0
2023.4928082192 1011.5 11.7 0
2023.4931506849 1012.1 12 0
2023.4934931507 1012.6 13.8 0
2023.4938356164 1012.7 12.3 0
2023.4941780822 1013.1 11.3 0
2023.4945205479 1014.1 10.2 0
2023.4948630137 1013.7 9.6 0
2023.4952054795 1013.5 9.4 0
2023.4955479452 1013.8 9.2 0
2023.495890411 1013.3 9.4 0.6
2023.4962328767 1012.3 10.7 0.6
2023.4965753425 1011.3 10.4 0.6
2023.4969178082 1010.3 10.9 0.6
2023.497260274 1009.5 10.5 0.6
2023.4976027397 1008.6 10.5 0.6
2023.4979452055 1007.7 10.2 0.6
2023.4982876712 1006.7 11.3 0.6
2023.498630137 1005.8 12.6 1.1
2023.4989726027 1004.1 13.7 1.1
2023.4993150685 1002.8 13.8 1.1
2023.4996575342 1002.8 12.3 1.1
2023.5 1002.6 12.8 1.1
2023.5003424658 1001.9 13.3 1.1
2023.5006849315 1002.1 13.7 1.1
2023.5010273973 1002.7 15.5 1.1
2023.501369863 1003.5 16 0
2023.5017123288 1004.3 14.6 0
2023.5020547945 1005.7 15.1 0
2023.5023972603 1007.6 13.5 0
2023.502739726 1009.3 13.5 0
2023.5030821918 1009.3 13.8 0
2023.5034246575 1010.3 12.2 0
2023.5037671233 1010.9 14 0
2023.504109589 1010.7 19.1 0
2023.5044520548 1010.8 19.5 0
2023.5047945205 1011.2 20.2 0
2023.5051369863 1012.7 16.4 0
2023.5054794521 1014.8 11.7 0
2023.5058219178 1015.7 10.6 0
2023.5061643836 1016 9.8 0
2023.5065068493 1016 13.6 0
2023.5068493151 1015.3 19.1 1.3
2023.5071917808 1013.8 20.8 1.3
2023.5075342466 1012.6 22.6 1.3
2023.5078767123 1012.6 14.5 1.3
2023.5082191781 1013.1 10.5 1.3
2023.5085616438 1012.7 10.3 1.3
2023.5089041096 1011.7 9.2 1.3
2023.5092465753 1010.4 9.9 1.3
2023.5095890411 1008.5 10.5 0.7
