dates values
2006.42163 0
2006.42437 0
2006.4271 0
2006.42984 0
2006.43258 0
2006.43532 0
2006.43806 0
2006.44079 0
2006.44353 0
2006.44627 0
2006.44901 0
2006.45175 0
2006.45448 0
2006.45722 0
2006.45996 0
2006.4627 0
2006.46543 0
2006.46817 0
2006.47091 0
2006.47365 0
2006.47639 0
2006.47912 0
2006.48186 0
2006.4846 0
2006.48734 0
2006.49008 0
2006.49281 0
2006.49555 0
2006.49829 0
2006.50103 0
2006.50376 0
2006.5065 0
2006.50924 0
2006.51198 0
2006.51472 0
2006.51745 0
2006.52019 0
2006.52293 0
2006.52567 0
2006.52841 0
2006.53114 0
2006.53388 0
2006.53662 0
2006.53936 0
2006.54209 0
2006.54483 0
2006.54757 0
2006.55031 0
2006.55305 0
2006.55578 0
2006.55852 0
2006.56126 0
2006.564 0
2006.56674 0
2006.56947 0
2006.57221 0
2006.57495 1
2006.57769 0
2006.58042 0
2006.58316 0
2006.5859 0
2006.58864 0
2006.59138 0
2006.59411 0
2006.59685 0
2006.59959 0
2006.60233 0
2006.60507 0
2006.6078 0
2006.61054 0
2006.61328 0
2006.61602 0
2006.61875 0
2006.62149 0
2006.62423 0
2006.62697 0
2006.62971 0
2006.63244 0
2006.63518 0
2006.63792 0
2006.64066 0
2006.64339 0
2006.64613 0
2006.64887 0
2006.65161 0
2006.65435 0
2006.65708 0
2006.65982 0
2006.66256 0
2006.6653 0
2006.66804 0
2006.67077 0
2006.67351 0
2006.67625 0
2006.67899 0
2006.68172 0
2006.68446 0
2006.6872 0
2006.68994 0
2006.69268 0
2006.69541 0
2006.69815 0
2006.70089 0
2006.70363 0
2006.70637 0
2006.7091 0
2006.71184 0
2006.71458 0
2006.71732 0
2006.72005 0
2006.72279 0
2006.72553 0
2006.72827 0
2006.73101 0
2006.73374 0
2006.73648 0
2006.73922 0
2006.74196 0
2006.7447 0
2006.74743 0
2006.75017 0
2006.75291 0
2006.75565 0
2006.75838 0
2006.76112 0
2006.76386 0
2006.7666 0
2006.76934 0
2006.77207 0
2006.77481 0
2006.77755 0
2006.78029 0
2006.78303 0
2006.78576 0
2006.7885 0
2006.79124 0
2006.79398 0
2006.79671 0
2006.79945 0
2006.80219 0
2006.80493 0
2006.80767 0
2006.8104 0
2006.81314 1
2006.81588 0
2006.81862 0
2006.82136 0
2006.82409 0
2006.82683 0
2006.82957 0
2006.83231 0
2006.83504 0
2006.83778 0
2006.84052 0
2006.84326 0
2006.846 0
2006.84873 0
2006.85147 0
2006.85421 0
2006.85695 0
2006.85969 0
2006.86242 1
2006.86516 0
2006.8679 0
2006.87064 0
2006.87337 0
2006.87611 0
2006.87885 0
2006.88159 0
2006.88433 0
2006.88706 0
2006.8898 0
2006.89254 0
2006.89528 0
2006.89802 0
2006.90075 0
2006.90349 0
2006.90623 0
2006.90897 0
2006.9117 0
2006.91444 0
2006.91718 0
2006.91992 0
2006.92266 0
2006.92539 0
2006.92813 0
2006.93087 0
2006.93361 0
2006.93634 0
2006.93908 0
2006.94182 0
2006.94456 0
2006.9473 0
2006.95003 0
2006.95277 0
2006.95551 0
2006.95825 0
2006.96099 0
2006.96372 0
2006.96646 0
2006.9692 0
2006.97194 0
2006.97467 0
2006.97741 0
2006.98015 0
2006.98289 0
2006.98563 0
2006.98836 0
2006.9911 0
2006.99384 0
2006.99658 0
2007.0 0
2007.00274 0
2007.00548 0
2007.00821 0
2007.01095 0
2007.01369 0
2007.01643 0
2007.01916 0
2007.0219 0
2007.02464 0
2007.02738 0
2007.03012 0
2007.03285 0
2007.03559 0
2007.03833 0
2007.04107 0
2007.04381 0
2007.04654 0
2007.04928 0
2007.05202 0
2007.05476 0
2007.05749 0
2007.06023 0
2007.06297 0
2007.06571 0
2007.06845 0
2007.07118 0
2007.07392 0
2007.07666 0
2007.0794 0
2007.08214 0
2007.08487 0
2007.08761 0
2007.09035 0
2007.09309 0
2007.09582 0
2007.09856 0
2007.1013 0
2007.10404 0
2007.10678 0
2007.10951 0
2007.11225 0
2007.11499 0
2007.11773 0
2007.12047 0
2007.1232 0
2007.12594 0
2007.12868 0
2007.13142 0
2007.13415 0
2007.13689 0
2007.13963 0
2007.14237 0
2007.14511 0
2007.14784 0
2007.15058 1
2007.15332 0
2007.15606 0
2007.1588 0
2007.16153 0
2007.16427 0
2007.16701 0
2007.16975 0
2007.17248 0
2007.17522 0
2007.17796 0
2007.1807 0
2007.18344 0
2007.18617 0
2007.18891 0
2007.19165 0
2007.19439 0
2007.19713 0
2007.19986 0
2007.2026 0
2007.20534 0
2007.20808 0
2007.21081 0
2007.21355 0
2007.21629 0
2007.21903 0
2007.22177 0
2007.2245 0
2007.22724 0
2007.22998 0
2007.23272 0
2007.23546 0
2007.23819 0
2007.24093 0
2007.24367 0
2007.24641 0
2007.24914 0
2007.25188 0
2007.25462 0
2007.25736 0
2007.2601 0
2007.26283 0
2007.26557 0
2007.26831 0
2007.27105 0
2007.27379 0
2007.27652 0
2007.27926 0
2007.282 0
2007.28474 0
2007.28747 0
2007.29021 0
2007.29295 0
2007.29569 0
2007.29843 0
2007.30116 0
2007.3039 0
2007.30664 0
2007.30938 0
2007.31211 0
2007.31485 0
2007.31759 0
2007.32033 0
2007.32307 0
2007.3258 0
2007.32854 0
2007.33128 0
2007.33402 0
2007.33676 0
2007.33949 0
2007.34223 0
2007.34497 0
2007.34771 0
2007.35044 0
2007.35318 0
2007.35592 0
2007.35866 0
2007.3614 0
2007.36413 0
2007.36687 0
2007.36961 0
2007.37235 0
2007.37509 0
2007.37782 0
2007.38056 0
2007.3833 0
2007.38604 0
2007.38877 0
2007.39151 0
2007.39425 0
2007.39699 0
2007.39973 0
2007.40246 0
2007.4052 0
2007.40794 0
2007.41068 0
2007.41342 0
2007.41615 0
2007.41889 0
2007.42163 0
2007.42437 0
2007.4271 0
2007.42984 0
2007.43258 0
2007.43532 0
2007.43806 0
2007.44079 0
2007.44353 0
2007.44627 0
2007.44901 0
2007.45175 0
2007.45448 0
2007.45722 0
2007.45996 0
2007.4627 0
2007.46543 0
2007.46817 0
2007.47091 0
2007.47365 0
2007.47639 0
2007.47912 0
2007.48186 0
2007.4846 0
2007.48734 0
2007.49008 0
2007.49281 0
2007.49555 0
2007.49829 0
2007.50103 0
2007.50376 0
2007.5065 0
2007.50924 0
2007.51198 0
2007.51472 0
2007.51745 0
2007.52019 0
2007.52293 0
2007.52567 0
2007.52841 0
2007.53114 0
2007.53388 0
2007.53662 0
2007.53936 0
2007.54209 0
2007.54483 0
2007.54757 0
2007.55031 0
2007.55305 0
2007.55578 0
2007.55852 0
2007.56126 0
2007.564 0
2007.56674 0
2007.56947 0
2007.57221 0
2007.57495 0
2007.57769 0
2007.58042 0
2007.58316 0
2007.5859 0
2007.58864 0
2007.59138 0
2007.59411 0
2007.59685 0
2007.59959 0
2007.60233 0
2007.60507 0
2007.6078 0
2007.61054 0
2007.61328 0
2007.61602 0
2007.61875 0
2007.62149 0
2007.62423 0
2007.62697 0
2007.62971 0
2007.63244 0
2007.63518 0
2007.63792 0
2007.64066 0
2007.64339 0
2007.64613 0
2007.64887 0
2007.65161 0
2007.65435 0
2007.65708 0
2007.65982 0
2007.66256 0
2007.6653 0
2007.66804 0
2007.67077 0
2007.67351 0
2007.67625 0
2007.67899 0
2007.68172 0
2007.68446 0
2007.6872 0
2007.68994 0
2007.69268 0
2007.69541 0
2007.69815 0
2007.70089 0
2007.70363 0
2007.70637 0
2007.7091 0
2007.71184 0
2007.71458 0
2007.71732 0
2007.72005 0
2007.72279 0
2007.72553 0
2007.72827 0
2007.73101 0
2007.73374 0
2007.73648 0
2007.73922 0
2007.74196 0
2007.7447 0
2007.74743 0
2007.75017 0
2007.75291 0
2007.75565 0
2007.75838 0
2007.76112 0
2007.76386 0
2007.7666 0
2007.76934 0
2007.77207 0
2007.77481 0
2007.77755 0
2007.78029 0
2007.78303 0
2007.78576 0
2007.7885 0
2007.79124 0
2007.79398 0
2007.79671 0
2007.79945 1
2007.80219 0
2007.80493 0
2007.80767 0
2007.8104 0
2007.81314 0
2007.81588 0
2007.81862 0
2007.82136 0
2007.82409 0
2007.82683 0
2007.82957 0
2007.83231 0
2007.83504 0
2007.83778 0
2007.84052 0
2007.84326 0
2007.846 0
2007.84873 0
2007.85147 0
2007.85421 0
2007.85695 0
2007.85969 0
2007.86242 0
2007.86516 0
2007.8679 0
2007.87064 0
2007.87337 0
2007.87611 0
2007.87885 0
2007.88159 0
2007.88433 0
2007.88706 0
2007.8898 0
2007.89254 0
2007.89528 0
2007.89802 0
2007.90075 0
2007.90349 0
2007.90623 0
2007.90897 0
2007.9117 0
2007.91444 0
2007.91718 0
2007.91992 0
2007.92266 0
2007.92539 0
2007.92813 0
2007.93087 0
2007.93361 0
2007.93634 0
2007.93908 0
2007.94182 0
2007.94456 0
2007.9473 0
2007.95003 0
2007.95277 0
2007.95551 0
2007.95825 0
2007.96099 0
2007.96372 0
2007.96646 0
2007.9692 0
2007.97194 0
2007.97467 0
2007.97741 0
2007.98015 0
2007.98289 0
2007.98563 0
2007.98836 0
2007.9911 0
2007.99384 0
2007.99658 0
2008.0 0
2008.00273 0
2008.00546 0
2008.00819 0
2008.01092 0
2008.01365 0
2008.01638 0
2008.01911 0
2008.02184 0
2008.02457 0
2008.0273 0
2008.03003 0
2008.03276 0
2008.03549 0
2008.03823 0
2008.04096 0
2008.04369 0
2008.04642 0
2008.04915 0
2008.05188 0
2008.05461 0
2008.05734 0
2008.06007 0
2008.0628 0
2008.06553 0
2008.06826 0
2008.07099 0
2008.07372 0
2008.07645 0
2008.07918 0
2008.08191 0
2008.08464 0
2008.08737 0
2008.0901 0
2008.09283 0
2008.09556 0
2008.09829 0
2008.10102 0
2008.10375 0
2008.10648 0
2008.10922 0
2008.11195 0
2008.11468 0
2008.11741 0
2008.12014 0
2008.12287 0
2008.1256 0
2008.12833 0
2008.13106 0
2008.13379 0
2008.13652 0
2008.13925 0
2008.14198 0
2008.14471 0
2008.14744 0
2008.15017 0
2008.1529 0
2008.15563 0
2008.15836 0
2008.16109 0
2008.16382 0
2008.16655 0
2008.16928 0
2008.17201 0
2008.17474 0
2008.17747 0
2008.1802 0
2008.18294 0
2008.18567 0
2008.1884 0
2008.19113 0
2008.19386 0
2008.19659 0
2008.19932 0
2008.20205 0
2008.20478 0
2008.20751 0
2008.21024 0
2008.21297 0
2008.2157 0
2008.21843 0
2008.22116 1
2008.22389 0
2008.22662 0
2008.22935 0
2008.23208 0
2008.23481 0
2008.23754 0
2008.24027 0
2008.243 0
2008.24573 0
2008.24846 0
2008.25119 0
2008.25392 0
2008.25666 0
2008.25939 0
2008.26212 0
2008.26485 0
2008.26758 0
2008.27031 0
2008.27304 0
2008.27577 0
2008.2785 0
2008.28123 0
2008.28396 0
2008.28669 1
2008.28942 0
2008.29215 0
2008.29488 0
2008.29761 0
2008.30034 0
2008.30307 0
2008.3058 0
2008.30853 0
2008.31126 0
2008.31399 1
2008.31672 0
2008.31945 0
2008.32218 0
2008.32491 0
2008.32765 0
2008.33038 0
2008.33311 0
2008.33584 0
2008.33857 0
2008.3413 0
2008.34403 0
2008.34676 0
2008.34949 0
2008.35222 0
2008.35495 0
2008.35768 0
2008.36041 0
2008.36314 0
2008.36587 0
2008.3686 0
2008.37133 0
2008.37406 0
2008.37679 0
2008.37952 0
2008.38225 1
2008.38498 0
2008.38771 0
2008.39044 0
2008.39317 0
2008.3959 0
2008.39863 0
2008.40137 0
2008.4041 0
2008.40683 0
2008.40956 0
2008.41229 0
2008.41502 0
2008.41775 0
2008.42048 0
2008.42321 0
2008.42594 0
2008.42867 0
2008.4314 0
2008.43413 0
2008.43686 0
2008.43959 0
2008.44232 0
2008.44505 0
2008.44778 0
2008.45051 0
2008.45324 0
2008.45597 0
2008.4587 0
2008.46143 0
2008.46416 0
2008.46689 0
2008.46962 0
2008.47235 0
2008.47509 0
2008.47782 0
2008.48055 0
2008.48328 0
2008.48601 0
2008.48874 0
2008.49147 0
2008.4942 0
2008.49693 0
2008.49966 0
2008.50239 0
2008.50512 0
2008.50785 0
2008.51058 0
2008.51331 0
2008.51604 0
2008.51877 0
2008.5215 0
2008.52423 0
2008.52696 0
2008.52969 0
2008.53242 0
2008.53515 0
2008.53788 0
2008.54061 0
2008.54334 0
2008.54608 0
2008.54881 0
2008.55154 0
2008.55427 0
2008.557 0
2008.55973 0
2008.56246 0
2008.56519 0
2008.56792 0
2008.57065 0
2008.57338 0
2008.57611 0
2008.57884 0
2008.58157 0
2008.5843 0
2008.58703 0
2008.58976 0
2008.59249 0
2008.59522 0
2008.59795 0
2008.60068 0
2008.60341 0
2008.60614 0
2008.60887 0
2008.6116 0
2008.61433 0
2008.61706 0
2008.6198 0
2008.62253 0
2008.62526 0
2008.62799 0
2008.63072 0
2008.63345 0
2008.63618 0
2008.63891 0
2008.64164 0
2008.64437 0
2008.6471 0
2008.64983 0
2008.65256 0
2008.65529 0
2008.65802 0
2008.66075 0
2008.66348 0
2008.66621 0
2008.66894 0
2008.67167 0
2008.6744 0
2008.67713 0
2008.67986 0
2008.68259 0
2008.68532 0
2008.68805 0
2008.69078 0
2008.69352 0
2008.69625 0
2008.69898 0
2008.70171 0
2008.70444 0
2008.70717 0
2008.7099 0
2008.71263 0
2008.71536 0
2008.71809 0
2008.72082 0
2008.72355 0
2008.72628 0
2008.72901 0
2008.73174 0
2008.73447 0
2008.7372 0
2008.73993 0
2008.74266 0
2008.74539 0
2008.74812 0
2008.75085 0
2008.75358 0
2008.75631 0
2008.75904 0
2008.76177 0
2008.76451 0
2008.76724 0
2008.76997 0
2008.7727 0
2008.77543 0
2008.77816 0
2008.78089 0
2008.78362 0
2008.78635 0
2008.78908 0
2008.79181 0
2008.79454 0
2008.79727 0
2008.8 0
2008.80273 0
2008.80546 0
2008.80819 0
2008.81092 1
2008.81365 0
2008.81638 0
2008.81911 0
2008.82184 0
2008.82457 0
2008.8273 0
2008.83003 0
2008.83276 0
2008.83549 0
2008.83823 0
2008.84096 0
2008.84369 0
2008.84642 0
2008.84915 0
2008.85188 0
2008.85461 0
2008.85734 0
2008.86007 0
2008.8628 0
2008.86553 0
2008.86826 0
2008.87099 0
2008.87372 1
2008.87645 0
2008.87918 0
2008.88191 0
2008.88464 0
2008.88737 0
2008.8901 0
2008.89283 0
2008.89556 0
2008.89829 0
2008.90102 0
2008.90375 0
2008.90648 0
2008.90922 0
2008.91195 0
2008.91468 0
2008.91741 0
2008.92014 0
2008.92287 0
2008.9256 1
2008.92833 0
2008.93106 0
2008.93379 0
2008.93652 0
2008.93925 0
2008.94198 0
2008.94471 0
2008.94744 0
2008.95017 0
2008.9529 0
2008.95563 0
2008.95836 0
2008.96109 0
2008.96382 0
2008.96655 0
2008.96928 0
2008.97201 0
2008.97474 0
2008.97747 0
2008.9802 0
2008.98294 0
2008.98567 0
2008.9884 0
2008.99113 0
2008.99386 0
2008.99659 0
2009.0 0
2009.00274 0
2009.00548 0
2009.00821 0
2009.01095 0
2009.01369 0
2009.01643 0
2009.01916 0
2009.0219 0
2009.02464 0
2009.02738 0
2009.03012 0
2009.03285 0
2009.03559 0
2009.03833 0
2009.04107 0
2009.04381 0
2009.04654 0
2009.04928 0
2009.05202 0
2009.05476 0
2009.05749 0
2009.06023 1
2009.06297 0
2009.06571 0
2009.06845 0
2009.07118 0
2009.07392 0
2009.07666 0
2009.0794 0
2009.08214 0
2009.08487 0
2009.08761 0
2009.09035 0
2009.09309 0
2009.09582 0
2009.09856 0
2009.1013 0
2009.10404 0
2009.10678 0
2009.10951 0
2009.11225 0
2009.11499 0
2009.11773 0
2009.12047 0
2009.1232 0
2009.12594 0
2009.12868 0
2009.13142 0
2009.13415 0
2009.13689 0
2009.13963 0
2009.14237 0
2009.14511 0
2009.14784 0
2009.15058 0
2009.15332 0
2009.15606 0
2009.1588 0
2009.16153 0
2009.16427 0
2009.16701 0
2009.16975 0
2009.17248 0
2009.17522 1
2009.17796 0
2009.1807 0
2009.18344 0
2009.18617 0
2009.18891 0
2009.19165 0
2009.19439 0
2009.19713 0
2009.19986 0
2009.2026 0
2009.20534 0
2009.20808 0
2009.21081 0
2009.21355 0
2009.21629 0
2009.21903 0
2009.22177 0
2009.2245 0
2009.22724 0
2009.22998 1
2009.23272 0
2009.23546 0
2009.23819 0
2009.24093 0
2009.24367 0
2009.24641 0
2009.24914 0
2009.25188 0
2009.25462 0
2009.25736 0
2009.2601 0
2009.26283 0
2009.26557 0
2009.26831 0
2009.27105 0
2009.27379 0
2009.27652 0
2009.27926 0
2009.282 0
2009.28474 0
2009.28747 0
2009.29021 0
2009.29295 0
2009.29569 0
2009.29843 0
2009.30116 0
2009.3039 0
2009.30664 0
2009.30938 0
2009.31211 0
2009.31485 0
2009.31759 0
2009.32033 0
2009.32307 0
2009.3258 0
2009.32854 0
2009.33128 0
2009.33402 0
2009.33676 0
2009.33949 0
2009.34223 0
2009.34497 0
2009.34771 0
2009.35044 0
2009.35318 0
2009.35592 0
2009.35866 0
2009.3614 0
2009.36413 0
2009.36687 0
2009.36961 0
2009.37235 0
2009.37509 0
2009.37782 0
2009.38056 0
2009.3833 0
2009.38604 0
2009.38877 0
2009.39151 0
2009.39425 0
2009.39699 0
2009.39973 0
2009.40246 0
2009.4052 0
2009.40794 0
2009.41068 0
2009.41342 0
2009.41615 0
2009.41889 0
2009.42163 0
2009.42437 0
2009.4271 0
2009.42984 0
2009.43258 0
2009.43532 0
2009.43806 0
2009.44079 0
2009.44353 0
2009.44627 0
2009.44901 0
2009.45175 0
2009.45448 0
2009.45722 0
2009.45996 0
2009.4627 0
2009.46543 0
2009.46817 0
2009.47091 0
2009.47365 0
2009.47639 0
2009.47912 0
2009.48186 0
2009.4846 0
2009.48734 0
2009.49008 0
2009.49281 0
2009.49555 0
2009.49829 0
2009.50103 0
2009.50376 0
2009.5065 0
2009.50924 0
2009.51198 0
2009.51472 0
2009.51745 0
2009.52019 0
2009.52293 0
2009.52567 0
2009.52841 0
2009.53114 0
2009.53388 0
2009.53662 0
2009.53936 0
2009.54209 0
2009.54483 0
2009.54757 0
2009.55031 0
2009.55305 0
2009.55578 0
2009.55852 0
2009.56126 0
2009.564 0
2009.56674 0
2009.56947 0
2009.57221 0
2009.57495 0
2009.57769 0
2009.58042 0
2009.58316 0
2009.5859 0
2009.58864 0
2009.59138 0
2009.59411 0
2009.59685 0
2009.59959 0
2009.60233 0
2009.60507 0
2009.6078 0
2009.61054 0
2009.61328 0
2009.61602 0
2009.61875 0
2009.62149 0
2009.62423 0
2009.62697 0
2009.62971 0
2009.63244 0
2009.63518 0
2009.63792 0
2009.64066 0
2009.64339 0
2009.64613 0
2009.64887 0
2009.65161 0
2009.65435 0
2009.65708 0
2009.65982 0
2009.66256 0
2009.6653 0
2009.66804 0
2009.67077 0
2009.67351 0
2009.67625 0
2009.67899 0
2009.68172 0
2009.68446 0
2009.6872 0
2009.68994 0
2009.69268 0
2009.69541 0
2009.69815 0
2009.70089 0
2009.70363 0
2009.70637 0
2009.7091 0
2009.71184 0
2009.71458 0
2009.71732 0
2009.72005 0
2009.72279 0
2009.72553 0
2009.72827 0
2009.73101 0
2009.73374 0
2009.73648 0
2009.73922 0
2009.74196 0
2009.7447 0
2009.74743 0
2009.75017 0
2009.75291 0
2009.75565 0
2009.75838 0
2009.76112 0
2009.76386 0
2009.7666 0
2009.76934 0
2009.77207 0
2009.77481 0
2009.77755 0
2009.78029 0
2009.78303 0
2009.78576 0
2009.7885 0
2009.79124 0
2009.79398 0
2009.79671 0
2009.79945 0
2009.80219 0
2009.80493 0
2009.80767 0
2009.8104 0
2009.81314 0
2009.81588 0
2009.81862 0
2009.82136 0
2009.82409 0
2009.82683 0
2009.82957 0
2009.83231 0
2009.83504 0
2009.83778 0
2009.84052 0
2009.84326 0
2009.846 0
2009.84873 0
2009.85147 0
2009.85421 0
2009.85695 0
2009.85969 0
2009.86242 0
2009.86516 0
2009.8679 1
2009.87064 0
2009.87337 0
2009.87611 0
2009.87885 0
2009.88159 0
2009.88433 0
2009.88706 0
2009.8898 0
2009.89254 0
2009.89528 0
2009.89802 0
2009.90075 0
2009.90349 0
2009.90623 0
2009.90897 0
2009.9117 0
2009.91444 0
2009.91718 0
2009.91992 0
2009.92266 0
2009.92539 0
2009.92813 0
2009.93087 0
2009.93361 0
2009.93634 0
2009.93908 0
2009.94182 0
2009.94456 0
2009.9473 0
2009.95003 0
2009.95277 0
2009.95551 0
2009.95825 0
2009.96099 0
2009.96372 0
2009.96646 0
2009.9692 0
2009.97194 0
2009.97467 0
2009.97741 0
2009.98015 0
2009.98289 0
2009.98563 0
2009.98836 0
2009.9911 0
2009.99384 0
2009.99658 0
2010.0 0
2010.00274 0
2010.00548 0
2010.00821 0
2010.01095 1
2010.01369 0
2010.01643 0
2010.01916 0
2010.0219 0
2010.02464 0
2010.02738 0
2010.03012 0
2010.03285 0
2010.03559 0
2010.03833 0
2010.04107 0
2010.04381 0
2010.04654 0
2010.04928 0
2010.05202 0
2010.05476 0
2010.05749 0
2010.06023 0
2010.06297 0
2010.06571 0
2010.06845 0
2010.07118 0
2010.07392 0
2010.07666 0
2010.0794 0
2010.08214 0
2010.08487 0
2010.08761 0
2010.09035 0
2010.09309 0
2010.09582 0
2010.09856 0
2010.1013 0
2010.10404 0
2010.10678 0
2010.10951 0
2010.11225 0
2010.11499 0
2010.11773 0
2010.12047 0
2010.1232 0
2010.12594 0
2010.12868 0
2010.13142 0
2010.13415 0
2010.13689 0
2010.13963 0
2010.14237 0
2010.14511 0
2010.14784 0
2010.15058 1
2010.15332 0
2010.15606 0
2010.1588 0
2010.16153 0
2010.16427 0
2010.16701 0
2010.16975 0
2010.17248 0
2010.17522 0
2010.17796 0
2010.1807 0
2010.18344 0
2010.18617 0
2010.18891 0
2010.19165 0
2010.19439 0
2010.19713 0
2010.19986 0
2010.2026 0
2010.20534 0
2010.20808 0
2010.21081 0
2010.21355 0
2010.21629 0
2010.21903 0
2010.22177 0
2010.2245 0
2010.22724 0
2010.22998 0
2010.23272 0
2010.23546 0
2010.23819 0
2010.24093 0
2010.24367 0
2010.24641 0
2010.24914 0
2010.25188 0
2010.25462 0
2010.25736 0
2010.2601 0
2010.26283 0
2010.26557 0
2010.26831 0
2010.27105 0
2010.27379 0
2010.27652 0
2010.27926 0
2010.282 0
2010.28474 0
2010.28747 0
2010.29021 0
2010.29295 0
2010.29569 0
2010.29843 0
2010.30116 0
2010.3039 0
2010.30664 0
2010.30938 0
2010.31211 0
2010.31485 0
2010.31759 0
2010.32033 0
2010.32307 0
2010.3258 0
2010.32854 0
2010.33128 0
2010.33402 0
2010.33676 0
2010.33949 0
2010.34223 0
2010.34497 0
2010.34771 0
2010.35044 1
2010.35318 0
2010.35592 0
2010.35866 0
2010.3614 0
2010.36413 0
2010.36687 0
2010.36961 0
2010.37235 0
2010.37509 0
2010.37782 0
2010.38056 0
2010.3833 0
2010.38604 0
2010.38877 1
2010.39151 0
2010.39425 0
2010.39699 0
2010.39973 0
2010.40246 0
2010.4052 0
2010.40794 0
2010.41068 0
2010.41342 0
2010.41615 0
2010.41889 0
2010.42163 0
2010.42437 0
2010.4271 0
2010.42984 0
2010.43258 0
2010.43532 0
2010.43806 0
2010.44079 0
2010.44353 0
2010.44627 0
2010.44901 0
2010.45175 0
2010.45448 0
2010.45722 0
2010.45996 0
2010.4627 0
2010.46543 0
2010.46817 0
2010.47091 0
2010.47365 0
2010.47639 0
2010.47912 0
2010.48186 0
2010.4846 0
2010.48734 0
2010.49008 0
2010.49281 0
2010.49555 0
2010.49829 0
2010.50103 0
2010.50376 0
2010.5065 0
2010.50924 0
2010.51198 0
2010.51472 0
2010.51745 0
2010.52019 0
2010.52293 0
2010.52567 0
2010.52841 0
2010.53114 0
2010.53388 0
2010.53662 0
2010.53936 0
2010.54209 0
2010.54483 0
2010.54757 0
2010.55031 0
2010.55305 0
2010.55578 0
2010.55852 0
2010.56126 0
2010.564 0
2010.56674 0
2010.56947 0
2010.57221 0
2010.57495 0
2010.57769 0
2010.58042 0
2010.58316 0
2010.5859 0
2010.58864 0
2010.59138 0
2010.59411 0
2010.59685 0
2010.59959 0
2010.60233 0
2010.60507 0
2010.6078 0
2010.61054 0
2010.61328 0
2010.61602 0
2010.61875 0
2010.62149 0
2010.62423 0
2010.62697 0
2010.62971 0
2010.63244 0
2010.63518 0
2010.63792 0
2010.64066 0
2010.64339 0
2010.64613 0
2010.64887 0
2010.65161 0
2010.65435 0
2010.65708 0
2010.65982 0
2010.66256 0
2010.6653 0
2010.66804 0
2010.67077 0
2010.67351 0
2010.67625 0
2010.67899 0
2010.68172 0
2010.68446 0
2010.6872 0
2010.68994 0
2010.69268 0
2010.69541 0
2010.69815 0
2010.70089 0
2010.70363 0
2010.70637 0
2010.7091 0
2010.71184 0
2010.71458 0
2010.71732 0
2010.72005 0
2010.72279 0
2010.72553 0
2010.72827 0
2010.73101 0
2010.73374 0
2010.73648 0
2010.73922 0
2010.74196 0
2010.7447 0
2010.74743 0
2010.75017 0
2010.75291 0
2010.75565 0
2010.75838 0
2010.76112 0
2010.76386 0
2010.7666 0
2010.76934 0
2010.77207 0
2010.77481 0
2010.77755 0
2010.78029 0
2010.78303 0
2010.78576 0
2010.7885 1
2010.79124 0
2010.79398 0
2010.79671 0
2010.79945 0
2010.80219 0
2010.80493 0
2010.80767 0
2010.8104 0
2010.81314 0
2010.81588 0
2010.81862 0
2010.82136 0
2010.82409 0
2010.82683 0
2010.82957 0
2010.83231 1
2010.83504 0
2010.83778 0
2010.84052 0
2010.84326 0
2010.846 0
2010.84873 0
2010.85147 0
2010.85421 0
2010.85695 0
2010.85969 0
2010.86242 0
2010.86516 0
2010.8679 0
2010.87064 0
2010.87337 0
2010.87611 0
2010.87885 0
2010.88159 0
2010.88433 0
2010.88706 0
2010.8898 0
2010.89254 0
2010.89528 0
2010.89802 0
2010.90075 0
2010.90349 0
2010.90623 0
2010.90897 0
2010.9117 0
2010.91444 0
2010.91718 0
2010.91992 1
2010.92266 0
2010.92539 0
2010.92813 0
2010.93087 0
2010.93361 0
2010.93634 0
2010.93908 0
2010.94182 0
2010.94456 0
2010.9473 0
2010.95003 0
2010.95277 0
2010.95551 0
2010.95825 0
2010.96099 0
2010.96372 0
2010.96646 0
2010.9692 0
2010.97194 0
2010.97467 1
2010.97741 0
2010.98015 0
2010.98289 0
2010.98563 0
2010.98836 0
2010.9911 0
2010.99384 0
2010.99658 0
2011.0 0
2011.00274 0
2011.00548 0
2011.00821 0
2011.01095 0
2011.01369 0
2011.01643 0
2011.01916 0
2011.0219 0
2011.02464 0
2011.02738 0
2011.03012 0
2011.03285 0
2011.03559 0
2011.03833 0
2011.04107 0
2011.04381 0
2011.04654 0
2011.04928 0
2011.05202 0
2011.05476 0
2011.05749 0
2011.06023 0
2011.06297 0
2011.06571 0
2011.06845 0
2011.07118 0
2011.07392 0
2011.07666 0
2011.0794 0
2011.08214 0
2011.08487 0
2011.08761 0
2011.09035 0
2011.09309 0
2011.09582 0
2011.09856 0
2011.1013 0
2011.10404 0
2011.10678 0
2011.10951 0
2011.11225 0
2011.11499 0
2011.11773 0
2011.12047 0
2011.1232 0
2011.12594 0
2011.12868 0
2011.13142 0
2011.13415 0
2011.13689 0
2011.13963 0
2011.14237 0
2011.14511 0
2011.14784 0
2011.15058 0
2011.15332 0
2011.15606 0
2011.1588 0
2011.16153 0
2011.16427 0
2011.16701 0
2011.16975 0
2011.17248 0
2011.17522 0
2011.17796 0
2011.1807 0
2011.18344 0
2011.18617 0
2011.18891 0
2011.19165 0
2011.19439 0
2011.19713 0
2011.19986 0
2011.2026 0
2011.20534 0
2011.20808 0
2011.21081 0
2011.21355 0
